Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",19.78,6.76,0.39%,543.97M,3.43%,72.77B,19.53,6.85,-0.26%,541.98M,3.19%,125.17B,2.37,1.51,83.59%,5.94%,4.55%,3.65B,3.25,6.36%,0.03%,7.75,15.71%,22.38B,2.29,7.86%,3.29%,32.21M,15.98%,58.47,132.55,8.24%,12.36%,139.44 -4.09%,29.46%,1.01,-,14.02% 8.53%,4.61%,101.15 32.21%,60.19%,3.86 (2.89%),14.05,4.09% 7.88%,31.77%,2.23%,1.86%,61.81%,3.78 (2.83%),5.59,31.12%,24.39%,2.56,100.84%,"May 08, 2026",0.39,9.38%,16.33%,61.48,2.04,5.67% 5.66%,0.53,6.75%,4.12%,0.50,144.60,56.15%,1.63,6.72%,2.18%,2.56,130.30,17581,1.49,May 05 BMO,8.63%,4.16M,133.74,"Sep 01, 1949",Yes / Yes,4.61% 5.32%,"

","10,420,499",2.64%,AEP,2026-06-24,SP500_FUNDAMENTALS
American International Group Inc,Financial,Insurance - Diversified,USA,Large,S&P 500,13.52,5.66,0.37%,532.90M,2.20%,40.58B,8.57,8.93,0.00%,528.26M,-2.66%,-,0.81,1.94,97.94%,1.81%,1.92%,3.16B,1.52,13.74%,-3.58%,2.29,-11.21%,26.64B,1.01,10.68%,2.57%,9.56M,-10.54%,75.82,-,10.63%,7.73%,87.29 -12.33%,-10.82%,-,11.51,-25.15% -,6.38%,71.25 7.42%,38.59%,1.96 (2.56%),-,-21.53% -9.35%,-,2.45%,2.16%,60.34%,1.85 (2.42%),-,26.43%,17.71%,1.71,39.88%,"Jun 15, 2026",-,-2.31%,11.86%,55.29,2.31,10.99% 6.45%,0.83,20.82%,2.34%,0.53,88.00,32.24%,0.23,-1.96%,0.69%,0.86,76.37,22100,0.23,Apr 30 AMC,-1.40%,4.18M,76.53,"Apr 03, 1972",Yes / Yes,11.83% -3.26%,"

","3,576,608",0.21%,AIG,2026-06-24,SP500_FUNDAMENTALS
American Express Co,Financial,Credit Services,USA,Mega,"DJIA, S&P 500",21.07,16.03,0.34%,682.00M,0.72%,230.48B,16.76,20.16,-4.56%,679.99M,9.07%,237.16B,1.17,4.41,87.69%,1.77%,11.88%,11.09B,2.80,15.10%,-4.05%,3.87,-10.05%,82.42B,6.78,13.86%,3.77%,12.04M,-8.70%,49.85,4.29,14.37%,34.19%,387.49 -12.83%,12.73%,78.78,15.96,16.04% 32.49%,12.02%,288.34 17.15%,100.98%,3.80 (1.12%),9.77,13.11% 16.08%,60.19%,1.99%,2.16%,103.46%,3.41 (1.01%),2.88,12.00%,20.76%,7.47,434.04%,"Jul 02, 2026",3.29,9.41%,13.45%,65.71,2.23,16.40% 13.78%,3.29,17.81%,5.20%,1.03,365.52,21.33%,1.78,10.23%,5.66%,1.09,338.07,76800,1.73,Apr 23 BMO,0.07%,3.11M,337.78,"Apr 04, 1972",Yes / Yes,6.89% 1.60%,"

","3,549,756",-0.09%,AXP,2026-06-24,SP500_FUNDAMENTALS
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,S&P 500,11.59,40.20,0.25%,90.08M,1.35%,41.90B,9.75,47.79,-24.50%,89.68M,3.45%,39.25B,0.88,10.64,91.68%,4.59%,5.24%,3.90B,2.17,12.82%,-0.81%,6.39,-4.42%,19.30B,6.76,7.82%,2.14%,4.12M,-4.94%,68.96,4.95,11.13%,66.94%,550.18 -15.28%,-10.18%,94.21,5.69,9.42% 24.35%,32.94%,422.37 10.36%,47.03%,6.75 (1.45%),7.53,9.68% 9.47%,52.38%,2.09%,2.20%,91.76%,6.50 (1.39%),2.03,36.14%,27.40%,10.33,358.27%,"May 04, 2026",8.71,6.43%,20.18%,55.76,2.33,8.77% 8.96%,8.71,66.08%,2.51%,1.14,541.90,17.31%,0.94,8.92%,1.07%,1.24,471.41,13600,0.90,Apr 23 AMC,-1.64%,644.27K,466.11,"Sep 15, 2005",Yes / Yes,10.27% 3.60%,"

","854,877",-1.12%,AMP,2026-06-24,SP500_FUNDAMENTALS
American Tower Corp,Real Estate,REIT - Specialty,USA,Large,S&P 500,28.96,6.19,0.31%,465.99M,-3.43%,83.57B,26.48,6.78,-7.22%,464.44M,-2.39%,133.59B,2.23,1.55,97.16%,1.95%,1.63%,2.90B,7.72,21.49%,-0.50%,2.91,2.92%,10.82B,23.73,3.27%,4.63%,9.06M,2.17%,7.56,48.09,11.85%,82.19%,234.33 -23.45%,-19.06%,3.73,22.16,12.24% 7.32%,6.92%,165.08 8.66%,-3.57%,7.18 (4.00%),18.99,-0.21% 5.77%,54.86%,2.49%,2.47%,-32.11%,6.98 (3.89%),12.35,58.77%,45.93%,4.70,60.92%,"Jun 12, 2026",0.30,2.72%,26.81%,43.76,1.50,5.08% 8.46%,0.30,76.50%,-3.53%,0.89,216.67,126.01%,12.81,6.82%,-1.21%,1.12,176.43,4866,10.89,Apr 28 BMO,-1.52%,3.12M,179.38,"Feb 27, 1998",Yes / Yes,15.17% 3.12%,"

","3,508,209",1.67%,AMT,2026-06-24,SP500_FUNDAMENTALS
American Water Works Co Inc,Utilities,Utilities - Regulated Water,USA,Large,S&P 500,22.40,5.65,0.25%,195.28M,-0.21%,24.72B,19.30,6.56,0.00%,194.79M,2.20%,40.22B,2.53,1.56,101.24%,5.71%,-6.73%,1.10B,4.75,6.90%,2.62%,5.57,-4.83%,5.21B,2.24,7.86%,3.22%,11.13M,-2.99%,56.52,122.39,7.62%,10.22%,147.87 -14.38%,-12.08%,1.03,-,8.14% 7.90%,4.62%,120.57 5.00%,-13.14%,3.52 (2.78%),14.27,10.67% 6.36%,43.25%,2.17%,2.35%,-19.04%,3.38 (2.67%),7.73,2.89%,36.58%,2.99,60.37%,"May 12, 2026",0.34,8.10%,21.17%,52.50,2.93,8.10% 8.51%,0.37,-4.39%,1.64%,0.60,134.22,58.10%,1.42,5.69%,-0.31%,0.77,124.92,7000,1.16,Apr 29 AMC,-4.10%,2.00M,126.60,"Apr 23, 2008",Yes / Yes,-8.10% 3.13%,"

","1,558,315",1.34%,AWK,2026-06-24,SP500_FUNDAMENTALS
Ametek Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,35.36,6.62,0.46%,229.20M,1.58%,53.65B,26.61,8.80,-0.05%,228.15M,4.89%,55.63B,3.15,1.99,92.06%,1.78%,9.99%,1.53B,7.06,9.58%,-0.53%,3.32,15.90%,7.60B,4.91,8.06%,9.80%,4.06M,14.01%,47.64,111.48,8.45%,14.63%,243.18 -3.74%,32.04%,2.10,31.50,8.52% 11.14%,12.52%,174.43 34.20%,49.99%,1.35 (0.58%),22.99,6.36% 10.27%,40.64%,1.75%,1.91%,75.63%,1.30 (0.56%),7.32,8.37%,26.29%,5.24,393.11%,"Jun 15, 2026",0.72,9.52%,20.11%,54.92,1.79,12.11% 11.49%,1.14,14.38%,2.23%,0.98,262.00,19.37%,0.22,11.34%,1.62%,1.03,241.55,22500,0.12,Apr 30 BMO,10.22%,1.22M,234.08,"Aug 01, 1997",Yes / Yes,3.59% 0.73%,"

","1,273,209",-3.09%,AME,2026-06-24,SP500_FUNDAMENTALS
AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,Large,"DJIA, NDX, S&P 500",24.13,14.38,0.30%,539.70M,-1.00%,187.28B,14.80,23.45,-3.40%,538.11M,2.84%,232.57B,3.94,5.59,83.13%,2.20%,-0.79%,7.80B,5.02,2.54%,-1.22%,4.32,6.96%,37.30B,20.38,4.72%,8.58%,11.85M,6.02%,17.03,15.56,3.76%,101.32%,391.29 -11.32%,27.37%,22.30,21.78,5.51% 2.93%,12.77%,267.83 29.56%,52.79%,10.20 (2.94%),13.89,12.09% 7.79%,71.51%,2.40%,2.37%,45.37%,9.80 (2.82%),6.23,31.14%,31.75%,8.69,127.89%,"May 15, 2026",1.01,9.94%,20.91%,54.01,2.42,7.05% 8.27%,1.26,4.57%,1.42%,0.40,352.89,66.92%,6.24,6.93%,2.07%,0.80,344.72,31500,5.65,Apr 30 AMC,4.36%,2.75M,347.01,"Jun 17, 1983",Yes / Yes,8.04% 0.50%,"

","2,304,927",0.66%,AMGN,2026-06-24,SP500_FUNDAMENTALS
Amphenol Corp,Technology,Electronic Components,USA,Large,S&P 500,45.60,3.48,0.57%,1.23B,0.07%,195.24B,28.06,5.66,-11.14%,1.22B,27.10%,209.52B,1.18,1.16,98.37%,1.46%,21.45%,4.47B,7.54,43.14%,0.84%,1.83,22.44%,25.90B,13.96,18.32%,13.73%,17.90M,17.43%,11.37,42.60,23.79%,36.79%,168.75 -5.96%,66.61%,3.73,42.15,29.71% 27.85%,14.59%,92.98 70.68%,295.81%,1.00 (0.63%),25.69,22.31% 21.85%,37.86%,2.68%,3.98%,370.71%,0.92 (0.58%),8.09,68.63%,26.96%,6.27,966.17%,"Jun 23, 2026",1.26,54.40%,17.24%,59.88,1.57,21.75% 23.27%,1.71,24.15%,4.94%,1.25,184.61,22.29%,1.34,58.39%,10.52%,1.01,165.96,170000,1.19,Apr 29 BMO,15.80%,9.76M,158.70,"Nov 08, 1991",Yes / Yes,12.60% 7.63%,"

","10,010,550",-4.37%,APH,2026-06-24,SP500_FUNDAMENTALS
Analog Devices Inc,Technology,Semiconductors,USA,Large,"NDX, S&P 500",60.52,6.73,0.51%,487.09M,-4.75%,198.37B,27.40,14.86,-6.64%,484.62M,6.00%,203.62B,0.91,3.31,91.23%,1.96%,30.45%,3.31B,15.57,58.15%,-1.31%,2.27,48.14%,12.74B,5.88,20.62%,6.95%,9.48M,50.17%,69.27,57.68,30.12%,9.64%,445.91 -8.67%,76.32%,7.06,43.45,-4.58% 6.82%,8.09%,218.37 86.50%,119.03%,4.26 (1.05%),33.03,-2.84% 14.49%,58.62%,3.97%,4.08%,148.89%,4.18 (1.03%),15.98,83.33%,32.97%,19.51,600.84%,"Jun 02, 2026",1.34,29.75%,26.01%,48.25,1.59,9.41% 10.14%,1.75,109.73%,-2.33%,1.18,457.82,85.22%,0.26,37.25%,0.85%,1.84,445.48,24500,0.21,May 20 BMO,30.40%,4.18M,407.26,"Apr 03, 1979",Yes / Yes,7.03% 3.14%,"

","7,559,346",-8.58%,ADI,2026-06-24,SP500_FUNDAMENTALS
APA Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,7.98,4.29,0.64%,353.44M,-1.58%,12.10B,8.00,4.28,-1.43%,351.19M,-10.75%,17.28B,1.10,2.15,100.41%,7.90%,-12.32%,1.53B,1.40,72.96%,4.14%,3.86,43.72%,8.61B,1.87,-34.40%,8.37%,27.74M,39.90%,18.27,41.28,7.30%,25.78%,45.66 -25.05%,86.08%,0.83,8.17,-28.73% -,14.28%,17.74 92.95%,5.03%,1.02 (2.99%),3.18,-6.96% 15.00%,41.44%,2.44%,3.19%,56.26%,1.00 (2.92%),2.01,54.99%,34.71%,1.46,-41.16%,"Jul 22, 2026",0.78,-17.38%,17.80%,40.25,2.70,10.06% 58.49%,0.92,32.16%,-5.76%,0.35,44.24,25.04%,0.70,-11.72%,-8.86%,0.73,34.20,1791,0.66,May 06 AMC,14.45%,7.18M,34.22,"Aug 02, 1963",Yes / Yes,24.01% 3.80%,"

","5,394,573",0.06%,APA,2026-06-24,SP500_FUNDAMENTALS
Aon Plc,Financial,Insurance Brokers,Ireland,Large,S&P 500,17.60,18.22,1.13%,213.60M,-2.66%,68.50B,15.00,21.38,-0.22%,211.15M,-1.07%,82.71B,1.28,3.81,91.59%,1.42%,-1.60%,3.94B,3.90,12.10%,1.43%,2.04,-9.14%,17.57B,6.97,11.74%,7.75%,2.99M,-9.11%,46.04,48.38,11.75%,46.82%,381.00 -15.82%,-10.89%,6.63,19.59,11.91% 15.04%,16.42%,304.59 5.30%,-3.23%,3.14 (0.98%),13.89,11.47% 9.34%,89.58%,2.33%,2.29%,36.17%,3.06 (0.95%),4.71,55.21%,28.64%,8.11,194.53%,"May 01, 2026",1.07,7.51%,22.43%,47.34,1.96,9.94% 10.33%,1.07,27.05%,-1.02%,0.70,382.84,17.10%,1.57,6.00%,-0.46%,1.74,313.63,60000,1.44,May 01 BMO,-4.92%,1.47M,320.74,"Jun 02, 1980",Yes / Yes,1.73% 1.22%,"

","2,626,904",2.27%,AON,2026-06-24,SP500_FUNDAMENTALS
Apollo Global Management Inc,Financial,Asset Management,USA,Large,S&P 500,85.89,1.52,28.52%,576.51M,-4.04%,75.30B,12.21,10.69,-0.03%,412.11M,-0.22%,86.59B,0.88,2.20,71.51%,7.35%,18.25%,939.00M,2.38,6.57%,1.15%,7.71,-10.72%,31.69B,4.06,19.75%,0.24%,30.29M,-9.77%,32.18,3.15,13.92%,5.46%,157.28 -16.96%,-2.55%,41.47,8.93,- 65.65%,3.08%,99.56 31.19%,78.92%,2.22 (1.70%),11.56,40.23% 68.23%,58.49%,2.98%,2.93%,124.07%,2.09 (1.60%),2.73,-71.87%,18.84%,4.27,732.44%,"May 19, 2026",0.09,26.77%,2.96%,48.19,1.67,7.54% -2.94%,0.09,-584.04%,-0.68%,1.47,152.69,35.99%,0.71,-13.40%,1.19%,0.97,135.21,4130,0.69,May 06 BMO,1.45%,3.93M,130.61,"Mar 30, 2011",Yes / Yes,2.91% -2.51%,"

","4,019,818",-3.40%,APO,2026-06-24,SP500_FUNDAMENTALS
Applovin Corp,Communication Services,Advertising Agencies,USA,Large,"NDX, S&P 500",41.20,11.34,23.56%,306.09M,-10.34%,156.89B,21.70,21.52,-0.96%,256.80M,-3.88%,157.65B,0.52,3.75,66.08%,4.99%,1.76%,3.86B,25.45,65.15%,-8.73%,2.64,-32.74%,6.16B,66.45,33.67%,58.37%,12.83M,-30.69%,7.03,56.87,42.10%,266.42%,745.61 -37.36%,39.24%,8.21,35.41,- -,65.61%,320.00 45.94%,1896.67%,-,32.01,21.89% 30.45%,87.47%,6.13%,6.56%,473.10%,-,25.57,101.03%,77.50%,32.20,-,-,3.24,20.04%,62.56%,40.59,1.35,- -,3.24,113.00%,-12.51%,2.52,662.17,0.00%,1.49,24.15%,-5.70%,1.05,469.39,898,1.49,May 06 AMC,-13.83%,4.86M,467.02,"Apr 15, 2021",Yes / Yes,3.37% 3.87%,"

","5,082,842",-0.50%,APP,2026-06-24,SP500_FUNDAMENTALS
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",55.05,10.64,0.60%,793.96M,0.02%,465.16B,35.50,16.50,-4.26%,789.19M,37.09%,464.19B,1.22,3.39,83.02%,2.53%,61.94%,8.51B,16.03,29.93%,-1.68%,2.60,131.12%,29.02B,19.46,34.85%,23.02%,19.95M,127.98%,30.11,56.45,29.06%,39.69%,641.18 -8.62%,240.71%,10.38,87.06,5.19% 17.18%,28.49%,154.46 279.30%,330.57%,1.86 (0.32%),50.27,3.37% 10.52%,48.96%,4.46%,5.37%,332.38%,1.91 (0.33%),15.99,29.52%,30.13%,34.74,2289.40%,"Aug 20, 2026",1.80,3.35%,29.31%,63.44,1.46,20.39% 15.39%,2.51,33.44%,12.62%,1.57,549.34,20.55%,0.30,11.41%,28.98%,1.58,640.18,36500,0.25,May 14 AMC,81.74%,7.68M,585.88,"Nov 01, 1982",Yes / Yes,6.73% 2.95%,"

","12,032,464",-8.48%,AMAT,2026-06-24,SP500_FUNDAMENTALS
Apple Inc,Technology,Consumer Electronics,USA,Mega,"DJIA, NDX, S&P 500",35.60,8.27,0.21%,14.67B,-0.72%,4322.49B,30.51,9.65,-1.27%,14.66B,-3.51%,4338.69B,2.42,1.89,67.14%,1.06%,17.02%,122.58B,9.57,17.40%,0.00%,3.29,8.12%,451.44B,40.54,10.15%,34.91%,155.89M,8.25%,7.26,63.10,12.63%,141.47%,317.40 -7.28%,46.05%,4.66,33.46,6.89% 17.91%,67.76%,198.96 47.92%,57.65%,1.08 (0.37%),27.12,1.81% 8.71%,47.86%,2.19%,2.36%,120.12%,1.05 (0.36%),9.61,28.91%,32.64%,7.02,1124.97%,"May 11, 2026",1.02,12.76%,27.15%,47.07,2.00,4.26% 4.98%,1.07,22.04%,-2.64%,1.10,318.82,13.66%,0.80,16.60%,1.43%,1.10,297.01,166000,0.70,Apr 30 AMC,9.50%,47.44M,294.30,"Dec 12, 1980",Yes / Yes,3.30% 1.58%,"

","51,997,288",-0.91%,AAPL,2026-06-24,SP500_FUNDAMENTALS
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,Large,S&P 500,36.31,1.69,1.40%,212.35M,-7.81%,13.00B,9.08,6.77,-0.13%,208.66M,9.97%,20.00B,1.65,1.45,99.13%,4.34%,2.15%,365.00M,0.63,-6.74%,-2.29%,2.58,-6.55%,20.66B,1.41,9.52%,1.51%,9.06M,-4.71%,43.48,4.09,5.49%,4.01%,78.49 -21.75%,9.01%,15.01,11.91,-27.46% -35.19%,1.93%,51.68 18.85%,-25.56%,-,6.76,5.26% 9.32%,17.11%,3.32%,4.69%,-52.53%,-,0.97,-71.83%,9.49%,2.91,22.42%,"Feb 04, 2020",1.57,5.20%,1.77%,44.21,1.17,- -,2.11,1949.37%,-8.05%,1.46,78.55,0.00%,1.07,5.41%,0.12%,0.74,63.57,140000,1.04,May 05 BMO,-6.26%,3.51M,61.42,"Nov 17, 2011",Yes / Yes,5.79% 1.06%,"

","2,614,944",-3.38%,APTV,2026-06-24,SP500_FUNDAMENTALS
Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,Large,S&P 500,7.19,13.03,2.75%,352.90M,2.42%,32.74B,9.44,9.92,-0.80%,339.79M,-2.52%,-,3.45,2.41,94.39%,2.59%,0.05%,4.83B,1.71,-5.89%,-2.26%,3.76,-2.84%,19.17B,1.42,6.84%,7.39%,8.80M,-2.30%,66.19,-,2.74%,21.31%,103.39 -9.36%,2.85%,-,5.59,45.00% 28.39%,18.76%,82.44 13.66%,36.10%,0.17 (0.18%),-,26.93% 18.36%,-,1.60%,1.87%,156.70%,-,-,32.96%,26.24%,1.80,317.23%,"Nov 18, 2024",-,8.66%,25.21%,56.26,2.13,- -,0.47,95.22%,3.09%,0.31,108.08,0.00%,0.11,-5.61%,-0.02%,0.95,92.04,8000,0.07,Apr 28 AMC,0.34%,2.34M,93.71,"Sep 14, 1995",Yes / Yes,0.84% -4.45%,"

","2,364,815",1.81%,ACGL,2026-06-24,SP500_FUNDAMENTALS
Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,Large,S&P 500,33.96,2.23,0.77%,482.00M,-4.33%,36.55B,14.02,5.41,-3.55%,478.23M,-1.66%,41.36B,0.83,1.44,87.25%,2.78%,11.55%,1.08B,0.45,34.85%,-1.66%,3.59,30.09%,80.65B,1.60,16.94%,1.98%,13.32M,31.92%,47.31,5.95,16.99%,4.81%,85.37 -11.16%,43.58%,12.75,7.63,-33.89% -6.68%,3.57%,51.34 47.72%,4.03%,2.06 (2.72%),14.13,-7.53% 4.52%,6.62%,2.41%,2.75%,23.80%,2.06 (2.72%),0.51,-20.58%,2.16%,2.20,77.57%,"May 20, 2026",0.80,-3.82%,1.34%,41.69,3.23,8.44% 7.21%,1.31,0.80%,-4.76%,0.61,77.11,91.59%,0.47,1.55%,-1.11%,0.86,76.29,41496,0.33,May 05 BMO,13.33%,3.71M,75.84,"Dec 24, 1924",Yes / Yes,10.76% -4.03%,"

","3,369,618",-0.59%,ADM,2026-06-24,SP500_FUNDAMENTALS
Ares Management Corp,Financial,Asset Management,USA,Large,S&P 500,55.91,2.16,8.49%,221.96M,-10.77%,39.84B,16.39,7.37,0.02%,206.36M,-2.59%,58.37B,0.73,1.32,94.43%,8.24%,12.75%,476.55M,5.84,26.19%,-0.13%,5.75,-27.53%,6.82B,10.61,22.72%,2.08%,17.00M,-25.27%,11.38,27.70,22.32%,13.63%,195.26 -38.14%,-26.95%,4.36,-,26.37% 15.13%,3.19%,95.80 26.08%,33.59%,5.45 (4.51%),26.07,27.27% 31.26%,77.90%,4.70%,3.94%,107.84%,4.94 (4.09%),8.56,21.89%,29.13%,5.54,777.62%,"Jun 16, 2026",0.47,46.89%,6.99%,41.59,1.74,22.45% 22.87%,0.47,779.73%,-6.04%,1.51,147.82,253.90%,3.51,30.26%,-1.97%,1.17,125.90,4250,3.50,May 01 BMO,-14.06%,2.96M,120.78,"May 02, 2014",Yes / Yes,-6.98% 2.34%,"

","3,486,190",-4.07%,ARES,2026-06-24,SP500_FUNDAMENTALS
Arista Networks Inc,Technology,Computer Hardware,USA,Mega,S&P 500,55.54,2.92,17.08%,1.26B,-4.07%,204.24B,36.42,4.45,-1.29%,1.04B,9.16%,191.89B,1.67,0.88,72.99%,2.04%,19.37%,3.72B,21.03,21.81%,1.40%,2.29,30.16%,9.71B,15.14,22.68%,20.57%,21.27M,23.79%,10.71,16.53,21.85%,31.52%,179.80 -9.79%,76.40%,9.81,38.70,37.09% 40.70%,27.59%,85.58 89.53%,335.96%,-,45.28,27.15% 31.19%,63.54%,3.74%,4.50%,611.77%,-,19.76,22.96%,42.79%,8.45,3415.58%,-,2.47,30.57%,38.32%,51.22,1.12,- -,2.83,26.22%,-0.37%,1.60,190.30,0.00%,0.00,35.13%,1.76%,0.82,174.56,5115,0.00,May 05 AMC,13.86%,9.27M,162.20,"Jun 06, 2014",Yes / Yes,7.66% 3.43%,"

","7,770,052",-7.08%,ANET,2026-06-24,SP500_FUNDAMENTALS
Assurant Inc,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,13.51,19.64,0.84%,49.67M,2.25%,13.14B,11.84,22.41,-8.50%,49.13M,3.75%,-,1.62,5.16,98.85%,2.23%,22.02%,1.00B,1.00,6.42%,-0.89%,2.68,11.46%,13.16B,2.25,6.52%,3.52%,1.10M,10.15%,118.17,-,7.29%,18.02%,265.66 -0.14%,32.86%,-,9.05,50.12% 20.60%,12.86%,183.39 44.66%,114.28%,3.48 (1.31%),-,7.93% 5.96%,-,1.92%,1.88%,71.17%,3.44 (1.30%),-,53.71%,10.27%,5.39,206.42%,"Jun 08, 2026",-,9.02%,7.60%,67.98,1.40,6.18% 5.16%,3.28,92.68%,3.88%,0.54,283.83,19.20%,0.38,11.26%,8.40%,0.93,261.58,14800,0.33,May 05 BMO,15.87%,408.87K,265.30,"Feb 05, 2004",Yes / Yes,12.52% 3.88%,"

","405,819",1.42%,AIZ,2026-06-24,SP500_FUNDAMENTALS
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,S&P 500,34.82,6.20,1.97%,256.90M,0.02%,55.43B,14.48,14.91,-0.92%,251.85M,4.04%,67.42B,0.90,2.82,93.55%,2.01%,-0.44%,1.61B,3.70,23.81%,1.12%,2.69,-14.59%,14.97B,2.33,12.63%,2.11%,5.06M,-16.62%,92.55,39.23,16.00%,6.99%,327.34 -34.08%,-33.43%,5.50,29.76,3.44% 6.47%,4.43%,190.75 13.12%,1.56%,2.80 (1.30%),17.13,18.30% 15.25%,90.82%,3.00%,2.70%,53.66%,2.70 (1.25%),4.50,-5.29%,18.21%,6.39,353.70%,"Jun 05, 2026",1.06,25.34%,10.76%,55.18,1.52,8.42% 7.63%,1.06,16.52%,2.07%,0.51,266.58,45.27%,0.56,27.65%,2.56%,1.21,209.08,72000,0.53,Apr 30 AMC,-10.96%,1.88M,215.78,"Jun 20, 1984",Yes / Yes,0.92% -0.34%,"

","2,312,834",3.20%,AJG,2026-06-24,SP500_FUNDAMENTALS
AT&T Inc,Communication Services,Telecom Services,USA,Large,S&P 500,7.65,2.98,0.28%,6.96B,-2.06%,158.49B,8.98,2.54,0.00%,6.93B,-9.98%,321.47B,0.85,0.59,69.72%,1.85%,-20.69%,21.29B,1.25,9.17%,0.04%,3.06,-5.98%,126.53B,1.45,9.74%,5.24%,128.08M,-8.17%,15.74,12.88,10.55%,20.12%,29.79 -23.43%,-19.11%,1.77,9.13,- -,8.24%,21.99 3.73%,47.64%,1.11 (4.87%),6.88,1.34% -6.06%,43.08%,2.68%,2.37%,5.16%,1.11 (4.88%),2.54,83.12%,20.62%,0.61,-28.06%,"Apr 10, 2026",0.77,2.92%,16.82%,40.76,1.96,0.00% -11.80%,0.81,-11.22%,-2.66%,0.21,30.39,36.39%,1.43,2.87%,-7.66%,1.77,22.10,133030,1.37,Apr 22 BMO,-12.28%,41.85M,22.81,"Nov 21, 1983",Yes / Yes,3.34% 0.82%,"

","73,551,936",3.21%,T,2026-06-24,SP500_FUNDAMENTALS
Atmos Energy Corp,Utilities,Utilities - Regulated Gas,USA,Large,S&P 500,21.06,8.12,0.49%,166.92M,0.88%,28.56B,19.10,8.96,0.00%,166.10M,-3.59%,38.06B,2.07,1.36,99.30%,2.05%,-5.49%,1.35B,5.85,12.44%,-0.51%,2.69,0.99%,4.88B,1.92,6.81%,4.69%,3.40M,2.06%,89.32,224.67,9.22%,9.60%,192.51 -11.13%,9.41%,0.76,-,9.99% 8.82%,5.49%,149.98 14.08%,49.53%,4.00 (2.34%),15.15,3.83% 10.76%,45.38%,1.31%,1.62%,75.75%,3.87 (2.26%),7.80,13.54%,35.87%,2.82,122.40%,"May 26, 2026",0.89,8.81%,27.57%,45.33,2.69,8.56% 8.64%,1.00,14.58%,0.61%,0.59,187.80,46.63%,0.65,0.61%,-4.00%,0.82,169.59,5487,0.65,May 06 AMC,-2.40%,1.27M,171.09,"Dec 28, 1983",Yes / Yes,1.82% 1.12%,"

","1,101,446",0.88%,ATO,2026-06-24,SP500_FUNDAMENTALS
Automatic Data Processing Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",20.55,10.73,0.24%,400.60M,-1.22%,88.14B,18.09,12.19,-0.32%,398.76M,0.19%,89.31B,1.81,2.59,88.64%,3.84%,5.15%,4.35B,4.08,10.60%,2.71%,5.23,-15.51%,21.60B,13.91,10.11%,7.19%,15.33M,-14.28%,15.85,27.30,10.01%,71.20%,315.98 -30.22%,-28.93%,8.08,16.65,12.54% 11.86%,40.82%,188.16 17.19%,3.12%,6.51 (2.95%),14.15,7.61% 7.10%,50.57%,2.32%,2.46%,12.94%,6.64 (3.01%),4.13,9.71%,26.51%,5.86,145.16%,"Jun 12, 2026",1.04,6.92%,20.12%,49.08,2.71,14.12% 11.33%,1.04,10.45%,-1.88%,0.84,246.64,60.31%,0.69,6.95%,2.61%,0.82,214.60,67000,0.68,Apr 29 BMO,-8.95%,2.93M,220.50,"Jun 26, 1967",Yes / Yes,2.23% 1.49%,"

","2,550,995",2.75%,ADP,2026-06-24,SP500_FUNDAMENTALS
