Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
American Express Co,Financial,Credit Services,USA,Mega,"DJIA, S&P 500",19.49,16.03,0.12%,682.00M,-0.82%,213.25B,15.51,20.14,-11.38%,681.51M,-1.08%,219.93B,1.08,4.40,86.81%,1.81%,1.73%,11.09B,2.59,15.06%,-1.99%,3.72,-13.35%,82.42B,6.27,13.83%,3.77%,12.31M,-15.52%,49.85,3.97,14.41%,34.19%,387.49 -19.35%,5.61%,78.78,14.77,16.04% 32.49%,12.02%,286.15 9.22%,85.41%,3.80 (1.22%),9.06,13.11% 16.08%,60.19%,2.22%,1.85%,89.41%,3.41 (1.09%),2.67,12.00%,20.76%,7.22,377.22%,"Apr 02, 2026",3.29,9.41%,13.45%,49.41,2.23,16.40% 13.78%,3.29,17.81%,0.13%,1.06,364.74,21.33%,1.78,10.23%,-0.53%,0.89,300.57,76800,1.73,Apr 23 BMO,-7.29%,3.31M,312.53,"Apr 04, 1972",Yes / Yes,6.89% 1.60%,"

","2,992,235",3.98%,AXP,2026-06-05,SP500_FUNDAMENTALS
American International Group Inc,Financial,Insurance - Diversified,USA,Large,S&P 500,12.97,5.66,0.28%,532.90M,-1.29%,38.94B,8.23,8.93,0.00%,528.71M,-6.41%,-,0.77,1.94,96.73%,1.60%,-8.28%,3.16B,1.46,13.78%,-3.63%,2.03,-4.56%,26.64B,0.97,10.64%,2.57%,8.46M,-14.16%,75.82,-,10.63%,7.73%,87.46 -16.03%,-13.61%,-,11.05,-25.15% -,6.38%,71.25 3.08%,33.04%,1.96 (2.67%),-,-21.53% -9.35%,-,2.12%,2.20%,37.48%,1.80 (2.45%),-,26.43%,17.71%,1.73,28.26%,"Jun 15, 2026",-,-2.31%,11.86%,39.92,2.31,10.99% 6.45%,0.83,20.82%,-3.16%,0.54,88.25,32.24%,0.23,-1.96%,-3.53%,0.82,72.55,22100,0.23,Apr 30 AMC,-5.89%,4.17M,73.44,"Apr 03, 1972",Yes / Yes,11.83% -3.26%,"

","3,415,299",1.23%,AIG,2026-06-05,SP500_FUNDAMENTALS
American Water Works Co Inc,Utilities,Utilities - Regulated Water,USA,Large,S&P 500,21.63,5.65,0.21%,195.28M,-0.08%,23.87B,18.56,6.59,0.00%,194.87M,-3.01%,39.37B,2.36,1.56,100.15%,5.69%,-9.20%,1.10B,4.59,6.96%,2.73%,5.74,-6.50%,5.21B,2.16,8.23%,3.22%,11.08M,-6.32%,56.52,118.18,7.87%,10.22%,147.87 -17.32%,-11.95%,1.03,-,8.14% 7.90%,4.62%,120.57 1.39%,-16.15%,3.52 (2.88%),13.97,10.67% 6.36%,43.25%,2.36%,2.06%,-21.85%,3.38 (2.76%),7.56,2.89%,36.58%,2.78,59.89%,"May 12, 2026",0.34,8.10%,21.17%,39.91,2.75,8.10% 8.51%,0.37,-4.39%,-1.69%,0.61,136.40,58.10%,1.42,5.69%,-5.78%,0.97,123.81,7000,1.16,Apr 29 AMC,-8.15%,1.93M,122.25,"Apr 23, 2008",Yes / Yes,-8.10% 3.13%,"

","1,870,813",-1.26%,AWK,2026-06-05,SP500_FUNDAMENTALS
American Tower Corp,Real Estate,REIT - Specialty,USA,Large,S&P 500,31.30,6.19,0.18%,465.99M,3.87%,90.34B,28.62,6.78,-11.83%,465.07M,8.86%,140.36B,2.42,1.55,96.13%,1.93%,3.34%,2.90B,8.35,21.49%,-0.52%,2.84,10.30%,10.82B,25.65,3.27%,4.63%,8.99M,10.45%,7.56,51.98,11.85%,82.19%,234.33 -17.25%,-9.54%,3.73,23.96,12.24% 7.32%,6.92%,165.08 17.46%,1.44%,7.18 (3.70%),19.95,-0.21% 5.77%,54.86%,3.03%,2.59%,-26.90%,6.89 (3.55%),12.97,58.77%,45.93%,5.07,81.28%,"Jun 12, 2026",0.30,2.72%,26.81%,66.90,1.50,5.08% 8.46%,0.30,76.50%,6.77%,0.89,216.67,126.01%,12.81,6.82%,8.55%,1.29,182.24,4866,10.89,Apr 28 BMO,5.78%,3.17M,193.91,"Feb 27, 1998",Yes / Yes,15.17% 3.12%,"

","4,071,563",6.40%,AMT,2026-06-05,SP500_FUNDAMENTALS
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,S&P 500,11.32,40.20,0.18%,90.08M,3.46%,40.91B,9.53,47.74,-31.07%,89.74M,-4.12%,38.26B,0.87,10.63,90.47%,4.10%,-3.76%,3.90B,2.12,12.73%,-0.82%,5.47,-0.37%,19.30B,6.60,7.78%,2.14%,3.68M,-7.19%,68.96,4.83,11.02%,66.94%,550.18 -17.28%,-10.33%,94.21,5.56,9.42% 24.35%,32.94%,422.37 7.75%,45.30%,6.75 (1.48%),7.34,9.68% 9.47%,52.38%,2.75%,2.41%,71.47%,6.50 (1.43%),1.98,36.14%,27.40%,11.84,352.83%,"May 04, 2026",8.71,6.43%,20.18%,49.53,2.33,8.77% 8.96%,8.71,66.08%,-0.39%,1.16,541.90,17.31%,0.94,8.92%,-0.38%,0.84,440.93,13600,0.90,Apr 23 AMC,-4.59%,671.58K,455.09,"Sep 15, 2005",Yes / Yes,10.27% 3.60%,"

","565,586",3.21%,AMP,2026-06-05,SP500_FUNDAMENTALS
AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,Large,"DJIA, NDX, S&P 500",24.03,14.38,0.23%,539.70M,2.71%,186.52B,14.74,23.45,-4.39%,538.48M,4.86%,231.81B,3.96,5.59,82.01%,2.28%,-5.98%,7.80B,5.00,2.51%,-1.20%,4.74,2.14%,37.30B,20.30,4.74%,8.58%,12.29M,5.59%,17.03,15.49,3.72%,101.32%,391.29 -11.68%,20.41%,22.30,21.70,5.51% 2.93%,12.77%,267.83 29.04%,58.48%,10.20 (2.95%),13.85,12.09% 7.79%,71.51%,2.36%,2.07%,45.92%,9.80 (2.84%),6.21,31.14%,31.75%,7.93,117.10%,"May 15, 2026",1.01,9.94%,20.91%,58.46,2.39,7.05% 8.27%,1.26,4.57%,3.54%,0.41,352.32,66.92%,6.24,6.93%,1.42%,1.13,338.22,31500,5.65,Apr 30 AMC,5.02%,2.59M,345.60,"Jun 17, 1983",Yes / Yes,8.04% 0.50%,"

","2,906,883",2.18%,AMGN,2026-06-05,SP500_FUNDAMENTALS
Ametek Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,34.56,6.62,0.42%,229.20M,1.47%,52.43B,25.96,8.81,-4.90%,228.24M,-2.46%,54.41B,3.04,1.99,91.01%,1.65%,0.85%,1.53B,6.90,9.58%,-0.48%,2.92,15.95%,7.60B,4.80,8.22%,9.80%,3.77M,11.42%,47.64,108.95,8.54%,14.63%,243.18 -5.93%,29.09%,2.10,30.79,8.52% 11.14%,12.52%,174.43 31.15%,51.82%,1.35 (0.59%),22.49,6.36% 10.27%,40.64%,1.72%,1.86%,66.13%,1.27 (0.56%),7.16,8.37%,26.29%,4.79,381.80%,"Jun 15, 2026",0.72,9.52%,20.11%,51.47,1.74,12.11% 11.49%,1.14,14.38%,0.41%,1.00,262.29,19.37%,0.22,11.34%,0.48%,0.75,228.23,22500,0.12,Apr 30 BMO,9.09%,1.29M,228.76,"Aug 01, 1997",Yes / Yes,3.59% 0.73%,"

","975,952",0.23%,AME,2026-06-05,SP500_FUNDAMENTALS
Amphenol Corp,Technology,Electronic Components,USA,Large,S&P 500,42.18,3.48,0.49%,1.23B,-0.62%,180.56B,26.37,5.57,-12.73%,1.22B,7.37%,194.84B,1.12,1.16,97.29%,1.30%,7.73%,4.47B,6.97,42.21%,0.95%,1.65,3.73%,25.90B,12.91,17.20%,13.73%,15.96M,8.61%,11.37,39.40,23.51%,36.79%,167.04 -12.13%,59.69%,3.73,38.98,29.71% 27.85%,14.59%,91.06 61.18%,278.42%,1.00 (0.68%),23.89,22.31% 21.85%,37.86%,4.18%,4.24%,324.44%,0.83 (0.57%),7.52,68.63%,26.96%,6.08,890.69%,"Jun 23, 2026",1.26,54.40%,17.24%,59.92,1.48,21.75% 23.27%,1.71,24.15%,9.53%,1.28,183.94,22.29%,1.34,58.39%,6.89%,0.57,147.62,170000,1.19,Apr 29 BMO,9.24%,9.69M,146.77,"Nov 08, 1991",Yes / Yes,12.60% 7.63%,"

","5,619,368",-0.58%,APH,2026-06-05,SP500_FUNDAMENTALS
Analog Devices Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",63.72,6.73,0.28%,487.09M,2.33%,208.84B,28.98,14.80,-12.91%,485.74M,5.93%,214.09B,0.98,3.30,90.10%,1.95%,30.04%,3.31B,16.39,57.54%,-1.34%,2.42,57.07%,12.74B,6.19,20.57%,6.95%,9.49M,58.10%,69.27,60.72,29.65%,9.64%,439.70 -2.49%,96.23%,7.06,45.75,-4.58% 6.82%,8.09%,217.02 97.57%,138.46%,4.25 (0.99%),34.73,-2.84% 14.49%,58.62%,3.57%,3.40%,158.94%,4.18 (0.97%),16.80,83.33%,32.97%,16.24,637.84%,"Jun 02, 2026",1.34,29.75%,26.01%,58.90,1.53,9.41% 10.14%,1.75,109.73%,3.09%,1.18,457.90,85.22%,0.26,37.25%,12.13%,0.85,437.67,24500,0.21,May 20 BMO,41.81%,3.93M,428.76,"Apr 03, 1979",Yes / Yes,7.03% 3.14%,"

","3,375,628",-2.04%,ADI,2026-06-05,SP500_FUNDAMENTALS
Aon Plc,Financial,Insurance Brokers,Ireland,Large,S&P 500,17.68,18.22,1.02%,213.60M,1.24%,68.82B,15.05,21.41,-0.24%,211.39M,2.44%,83.03B,1.28,3.82,90.41%,1.35%,-4.88%,3.94B,3.92,12.20%,1.48%,2.03,-6.79%,17.57B,7.00,11.79%,7.75%,2.86M,-8.68%,46.04,48.60,11.75%,46.82%,381.00 -15.42%,-13.52%,6.63,19.68,11.91% 15.04%,16.42%,304.59 5.79%,2.69%,3.14 (0.97%),13.95,11.47% 9.34%,89.58%,2.14%,2.29%,28.37%,3.06 (0.95%),4.72,55.21%,28.64%,7.86,196.39%,"May 01, 2026",1.07,7.51%,22.43%,53.07,2.00,9.94% 10.33%,1.07,27.05%,1.22%,0.71,385.33,17.10%,1.57,6.00%,0.42%,1.12,315.60,60000,1.44,May 01 BMO,-5.21%,1.41M,322.24,"Jun 02, 1980",Yes / Yes,1.73% 1.22%,"

","1,579,758",2.10%,AON,2026-06-05,SP500_FUNDAMENTALS
APA Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,8.91,4.29,0.49%,353.44M,4.63%,13.51B,9.06,4.22,-1.86%,351.74M,-7.86%,18.69B,1.24,2.13,99.24%,7.31%,18.04%,1.53B,1.57,68.06%,0.96%,3.21,50.18%,8.61B,2.09,-33.39%,8.37%,25.71M,56.26%,18.27,46.11,7.28%,25.78%,45.66 -16.29%,113.28%,0.83,9.12,-28.73% -,14.28%,17.74 115.51%,13.48%,1.02 (2.66%),3.44,-6.96% 15.00%,41.44%,2.54%,3.65%,63.19%,1.00 (2.62%),2.17,54.99%,34.71%,1.52,-29.97%,"Jul 22, 2026",0.78,-17.38%,17.80%,50.80,2.84,10.06% 58.49%,0.92,32.16%,1.20%,0.32,43.89,25.04%,0.70,-11.72%,-2.03%,0.38,38.33,1791,0.66,May 06 AMC,31.37%,8.02M,38.22,"Aug 02, 1963",Yes / Yes,24.01% 3.80%,"

","3,100,155",-0.29%,APA,2026-06-05,SP500_FUNDAMENTALS
Apollo Global Management Inc,Financial,Asset Management,USA,Large,S&P 500,84.44,1.52,28.49%,576.51M,0.71%,74.03B,12.03,10.67,-0.04%,412.26M,-1.45%,85.32B,0.88,2.20,70.55%,7.42%,15.44%,939.00M,2.34,6.41%,1.32%,6.74,-2.78%,31.69B,3.99,19.68%,0.24%,30.57M,-11.29%,32.18,3.10,13.68%,5.46%,157.28 -18.36%,-1.45%,41.47,8.78,- 65.65%,3.08%,99.56 28.98%,84.23%,2.22 (1.73%),11.39,40.23% 68.23%,58.49%,3.21%,3.07%,123.67%,2.09 (1.63%),2.69,-71.87%,18.84%,4.18,690.70%,"May 19, 2026",0.09,26.77%,2.96%,51.03,1.67,7.54% -2.94%,0.09,-584.04%,-1.56%,1.49,152.06,35.99%,0.71,-13.40%,4.46%,0.90,124.35,4130,0.69,May 06 BMO,-0.32%,4.54M,128.41,"Mar 30, 2011",Yes / Yes,2.91% -2.51%,"

","4,108,036",3.26%,APO,2026-06-05,SP500_FUNDAMENTALS
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",47.14,10.64,0.44%,793.96M,11.57%,398.33B,30.77,16.30,-0.38%,790.32M,22.12%,397.36B,1.10,3.36,81.94%,2.32%,44.78%,8.51B,13.72,29.65%,-1.45%,2.69,89.09%,29.02B,16.66,33.50%,23.02%,18.31M,95.22%,30.11,48.34,28.05%,39.69%,508.26 -1.29%,209.83%,10.38,74.55,5.19% 17.18%,28.49%,154.46 224.80%,272.65%,1.84 (0.37%),43.03,3.37% 10.52%,48.96%,5.27%,4.42%,258.74%,1.91 (0.38%),13.69,29.52%,30.13%,20.61,1956.99%,"May 21, 2026",1.80,3.35%,29.31%,74.04,1.48,20.39% 15.39%,2.51,33.44%,12.80%,1.66,519.82,20.55%,0.30,11.41%,23.19%,0.98,500.77,36500,0.25,May 14 AMC,67.91%,6.81M,501.70,"Nov 01, 1982",Yes / Yes,6.73% 2.95%,"

","6,727,593",0.19%,AMAT,2026-06-05,SP500_FUNDAMENTALS
Apple Inc,Technology,Consumer Electronics,USA,Mega,"DJIA, NDX, S&P 500",37.65,8.27,0.12%,14.69B,-0.41%,4571.15B,32.34,9.63,-2.21%,14.67B,9.52%,4587.35B,2.58,1.89,66.01%,0.95%,19.57%,122.58B,10.13,17.31%,0.00%,3.11,8.75%,451.44B,42.87,9.98%,34.91%,138.78M,14.48%,7.26,66.73,12.53%,141.47%,316.94 -1.80%,53.45%,4.66,35.39,6.89% 17.91%,67.76%,195.07 59.55%,72.00%,1.08 (0.35%),28.68,1.81% 8.71%,47.86%,2.09%,1.81%,147.22%,1.05 (0.34%),10.16,28.91%,32.64%,5.92,1171.36%,"May 11, 2026",1.02,12.76%,27.15%,66.50,1.98,4.26% 4.98%,1.07,22.04%,2.63%,1.09,316.07,13.66%,0.80,16.60%,11.10%,1.00,310.26,166000,0.70,Apr 30 AMC,17.53%,44.65M,311.23,"Dec 12, 1980",Yes / Yes,3.30% 1.58%,"

","44,858,288",0.31%,AAPL,2026-06-05,SP500_FUNDAMENTALS
Applovin Corp,Communication Services,Advertising Agencies,USA,Large,"NDX, S&P 500",49.30,11.34,23.57%,306.09M,-6.84%,187.75B,26.09,21.42,-0.61%,256.78M,16.89%,188.50B,0.63,3.75,65.16%,4.66%,9.89%,3.86B,30.46,64.87%,-8.86%,2.56,-14.42%,6.16B,79.52,33.24%,58.37%,11.97M,-17.06%,7.03,68.06,41.74%,266.42%,745.61 -25.05%,34.18%,8.21,42.37,- -,65.61%,320.00 74.65%,2152.60%,-,38.27,21.89% 30.45%,87.47%,5.80%,7.18%,651.57%,-,30.58,101.03%,77.50%,34.13,-,-,3.24,20.04%,62.56%,58.52,1.38,- -,3.24,113.00%,7.07%,2.46,659.90,0.00%,1.49,24.15%,19.07%,1.05,570.83,898,1.49,May 06 AMC,3.62%,4.68M,558.87,"Apr 15, 2021",Yes / Yes,3.37% 3.87%,"

","4,960,358",-2.10%,APP,2026-06-05,SP500_FUNDAMENTALS
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,Large,S&P 500,43.11,1.69,1.32%,212.35M,14.53%,15.43B,10.72,6.80,-0.87%,208.82M,32.99%,22.43B,1.95,1.46,98.05%,4.13%,19.21%,365.00M,0.75,-6.06%,-1.56%,2.47,11.10%,20.66B,1.68,9.31%,1.51%,8.63M,13.13%,43.48,4.86,5.49%,4.01%,78.49 -7.10%,30.66%,15.01,14.14,-27.46% -35.19%,1.93%,51.68 41.10%,-8.12%,-,7.58,5.26% 9.32%,17.11%,6.55%,4.43%,-46.12%,-,1.09,-71.83%,9.49%,3.04,53.23%,"Feb 04, 2020",1.57,5.20%,1.77%,69.04,1.17,- -,2.11,1949.37%,20.59%,1.45,77.24,0.00%,1.07,5.41%,21.93%,1.85,76.82,140000,1.04,May 05 BMO,11.24%,3.50M,72.92,"Nov 17, 2011",Yes / Yes,5.79% 1.06%,"

","6,390,518",-5.08%,APTV,2026-06-05,SP500_FUNDAMENTALS
Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,Large,S&P 500,6.78,13.03,2.66%,352.90M,-2.57%,30.87B,8.89,9.93,-3.03%,340.10M,-6.16%,-,3.25,2.40,93.22%,2.38%,-8.99%,4.83B,1.61,-5.92%,-1.96%,3.66,-4.69%,19.17B,1.33,6.97%,7.39%,8.08M,-7.90%,66.19,-,2.74%,21.31%,103.39 -14.56%,-6.77%,-,5.27,45.00% 28.39%,18.76%,82.44 7.15%,31.03%,0.17 (0.19%),-,26.93% 18.36%,-,2.01%,1.97%,134.36%,-,-,32.96%,26.24%,1.97,286.34%,"Nov 18, 2024",-,8.66%,25.21%,31.13,2.13,- -,0.47,95.22%,-4.91%,0.33,108.28,0.00%,0.11,-5.61%,-6.81%,1.18,87.89,8000,0.07,Apr 28 AMC,-5.44%,2.21M,88.34,"Sep 14, 1995",Yes / Yes,0.84% -4.45%,"

","2,586,350",0.51%,ACGL,2026-06-05,SP500_FUNDAMENTALS
Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,Large,S&P 500,37.33,2.23,0.68%,482.00M,4.16%,40.18B,15.75,5.29,-4.00%,478.70M,5.28%,44.99B,0.93,1.42,86.10%,2.82%,25.31%,1.08B,0.50,34.16%,-1.71%,3.34,38.24%,80.65B,1.76,15.01%,1.98%,13.50M,45.02%,47.31,6.54,16.99%,4.81%,85.37 -2.34%,76.48%,12.75,8.38,-33.89% -6.68%,3.57%,46.81 78.10%,15.84%,2.06 (2.47%),15.37,-7.53% 4.52%,6.62%,2.99%,2.95%,21.23%,2.06 (2.47%),0.56,-20.58%,2.16%,2.35,91.22%,"May 20, 2026",0.80,-3.82%,1.34%,66.53,3.23,8.44% 7.21%,1.31,0.80%,4.02%,0.60,76.56,91.59%,0.47,1.55%,10.99%,0.61,84.11,41496,0.33,May 05 BMO,26.45%,4.04M,83.37,"Dec 24, 1924",Yes / Yes,10.76% -4.03%,"

","2,689,070",-0.88%,ADM,2026-06-05,SP500_FUNDAMENTALS
Ares Management Corp,Financial,Asset Management,USA,Large,S&P 500,60.41,2.16,8.31%,221.96M,3.57%,43.05B,17.57,7.43,0.02%,206.78M,6.13%,61.57B,0.79,1.32,93.30%,7.56%,11.50%,476.55M,6.31,26.19%,-0.12%,4.45,-18.40%,6.82B,11.47,23.65%,2.08%,15.64M,-19.26%,11.38,29.93,22.32%,13.63%,195.26 -33.17%,-22.79%,4.36,-,26.37% 15.13%,3.19%,95.80 36.22%,46.15%,5.44 (4.17%),27.50,27.27% 31.26%,77.90%,3.87%,3.52%,135.01%,4.71 (3.61%),9.03,21.89%,29.13%,5.11,836.23%,"Jun 16, 2026",0.47,46.89%,6.99%,61.52,1.74,22.45% 22.87%,0.47,779.73%,4.19%,1.51,147.41,253.90%,3.51,30.26%,11.21%,0.60,123.10,4250,3.50,May 01 BMO,-9.07%,3.51M,130.50,"May 02, 2014",Yes / Yes,-6.98% 2.34%,"

","2,127,121",6.01%,ARES,2026-06-05,SP500_FUNDAMENTALS
Arista Networks Inc,Technology,Computer Hardware,USA,Mega,S&P 500,56.84,2.92,17.13%,1.26B,6.92%,209.04B,37.31,4.45,-0.98%,1.04B,-2.47%,196.69B,1.71,0.88,72.00%,2.00%,19.09%,3.72B,21.53,21.79%,1.45%,2.32,30.49%,9.71B,15.50,22.58%,20.57%,20.89M,26.70%,10.71,16.92,21.84%,31.52%,179.80 -7.67%,74.86%,9.81,39.61,37.09% 40.70%,27.59%,85.58 93.98%,308.64%,-,46.42,27.15% 31.19%,63.54%,5.26%,4.98%,658.21%,-,20.26,22.96%,42.79%,8.11,3437.77%,-,2.47,30.57%,38.32%,57.76,1.12,- -,2.83,26.22%,9.48%,1.61,188.42,0.00%,0.00,35.13%,9.30%,1.14,174.37,5115,0.00,May 05 AMC,17.88%,9.01M,166.01,"Jun 06, 2014",Yes / Yes,7.66% 3.43%,"

","10,213,951",-4.79%,ANET,2026-06-05,SP500_FUNDAMENTALS
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,S&P 500,34.05,6.20,1.92%,256.90M,4.12%,54.21B,14.16,14.90,-1.26%,251.96M,2.53%,66.19B,0.89,2.86,92.60%,2.14%,-8.12%,1.61B,3.62,24.23%,1.13%,2.77,-13.60%,14.97B,2.28,12.20%,2.11%,5.40M,-18.47%,92.55,38.36,15.83%,6.99%,346.01 -39.02%,-37.27%,5.50,29.11,3.44% 6.47%,4.43%,190.75 10.62%,2.59%,2.80 (1.33%),16.82,18.30% 15.25%,90.82%,2.71%,3.17%,45.65%,2.70 (1.28%),4.42,-5.29%,18.21%,6.41,340.87%,"Jun 05, 2026",1.06,25.34%,10.76%,56.43,1.67,8.42% 7.63%,1.06,16.52%,4.23%,0.53,267.05,45.27%,0.56,27.65%,0.33%,0.85,202.50,72000,0.53,Apr 30 AMC,-14.73%,1.95M,211.00,"Jun 20, 1984",Yes / Yes,0.92% -0.34%,"

","1,694,120",4.20%,AJG,2026-06-05,SP500_FUNDAMENTALS
Assurant Inc,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,12.81,19.64,0.80%,49.67M,1.72%,12.47B,11.23,22.41,-7.39%,49.15M,6.12%,-,1.54,5.16,97.57%,2.25%,10.78%,1.00B,0.95,6.42%,-0.74%,2.78,13.68%,13.16B,2.13,6.52%,3.52%,1.10M,4.49%,118.17,-,7.29%,18.02%,260.96 -3.57%,23.38%,-,8.59,50.12% 20.60%,12.86%,183.39 37.22%,103.89%,3.48 (1.38%),-,7.93% 5.96%,-,1.82%,2.19%,54.30%,3.36 (1.34%),-,53.71%,10.27%,5.33,196.04%,"Jun 08, 2026",-,9.02%,7.60%,60.90,1.40,6.18% 5.16%,3.28,92.68%,0.78%,0.57,280.50,19.20%,0.38,11.26%,7.08%,1.09,248.42,14800,0.33,May 05 BMO,11.18%,396.92K,251.66,"Feb 05, 2004",Yes / Yes,12.52% 3.88%,"

","432,228",1.30%,AIZ,2026-06-05,SP500_FUNDAMENTALS
AT&T Inc,Communication Services,Telecom Services,USA,Large,S&P 500,7.64,2.98,0.17%,6.96B,-8.48%,158.21B,8.96,2.54,0.00%,6.94B,-12.08%,321.19B,0.84,0.59,68.53%,1.58%,-21.40%,21.29B,1.25,8.98%,0.18%,2.72,-10.78%,126.53B,1.45,10.04%,5.24%,109.63M,-8.33%,15.74,12.86,10.63%,20.12%,29.79 -23.56%,-16.78%,1.77,9.12,- -,8.24%,22.95 -0.78%,49.70%,1.11 (4.87%),6.87,1.34% -6.06%,43.08%,3.11%,2.38%,2.75%,1.11 (4.88%),2.54,83.12%,20.62%,0.65,-23.30%,"Apr 10, 2026",0.77,2.92%,16.82%,25.17,2.04,0.00% -11.80%,0.81,-11.22%,-7.81%,0.20,30.30,36.39%,1.43,2.87%,-12.41%,2.07,23.55,133030,1.37,Apr 22 BMO,-13.68%,40.33M,22.77,"Nov 21, 1983",Yes / Yes,3.34% 0.82%,"

","82,536,320",-3.31%,T,2026-06-05,SP500_FUNDAMENTALS
Atmos Energy Corp,Utilities,Utilities - Regulated Gas,USA,Large,S&P 500,20.68,8.12,0.46%,166.92M,-2.93%,28.04B,18.75,8.96,0.00%,166.15M,-10.30%,37.54B,2.03,1.37,98.14%,2.03%,-9.40%,1.35B,5.74,12.41%,-0.32%,2.79,-1.25%,4.88B,1.88,6.83%,4.69%,3.38M,0.20%,89.32,220.56,9.22%,9.60%,192.51 -12.75%,10.39%,0.76,-,9.99% 8.82%,5.49%,149.98 11.99%,46.66%,4.00 (2.38%),14.94,3.83% 10.76%,45.38%,1.92%,1.97%,66.78%,3.87 (2.30%),7.69,13.54%,35.87%,3.29,124.76%,"May 26, 2026",0.89,8.81%,27.57%,28.52,2.67,8.56% 8.64%,1.00,14.58%,-4.57%,0.60,190.30,46.63%,0.65,0.61%,-7.91%,1.41,168.30,5487,0.65,May 06 AMC,-4.07%,1.21M,167.96,"Dec 28, 1983",Yes / Yes,1.82% 1.12%,"

","1,700,986",-0.20%,ATO,2026-06-05,SP500_FUNDAMENTALS
Autodesk Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",34.14,6.84,0.39%,211.00M,-3.03%,49.30B,16.45,14.21,0.42%,210.18M,-6.33%,49.10B,1.03,3.12,93.73%,2.82%,-11.54%,1.46B,6.56,20.64%,1.15%,2.84,-24.69%,7.52B,15.46,12.90%,12.99%,5.92M,-21.07%,15.11,16.86,15.94%,50.40%,329.09 -29.00%,-21.69%,13.86,18.06,11.46% -0.79%,24.97%,214.10 9.13%,14.39%,-,25.84,13.34% 13.69%,85.68%,4.48%,3.66%,-17.96%,-,6.53,46.42%,22.48%,10.25,300.82%,"Mar 22, 2005",0.83,18.88%,19.46%,46.42,1.31,- -,0.83,229.12%,-2.16%,1.29,322.59,0.00%,0.85,19.63%,-1.87%,0.92,229.60,14300,0.84,May 28 AMC,-14.72%,2.08M,233.64,"Jun 28, 1985",Yes / Yes,5.15% 2.15%,"

","1,922,839",1.76%,ADSK,2026-06-05,SP500_FUNDAMENTALS
Automatic Data Processing Inc,Technology,Software - Application,USA,Large,"NDX, S&P 500",21.56,10.73,0.14%,400.60M,5.21%,92.46B,18.97,12.19,-0.55%,399.15M,9.83%,93.63B,1.90,2.59,87.54%,4.12%,3.87%,4.35B,4.28,10.60%,3.00%,4.95,-10.06%,21.60B,14.59,10.11%,7.19%,16.46M,-10.08%,15.85,28.64,10.01%,71.20%,329.93 -29.89%,-29.09%,8.08,17.46,12.54% 11.86%,40.82%,188.16 22.93%,6.83%,6.51 (2.81%),14.84,7.61% 7.10%,50.57%,3.17%,2.74%,16.99%,6.48 (2.80%),4.33,9.71%,26.51%,6.74,164.87%,"Jun 12, 2026",1.04,6.92%,20.12%,63.57,2.71,14.12% 11.33%,1.04,10.45%,5.26%,0.84,246.14,60.31%,0.69,6.95%,10.49%,0.69,227.75,67000,0.68,Apr 29 BMO,-6.33%,3.32M,231.31,"Jun 26, 1967",Yes / Yes,2.23% 1.49%,"

","2,318,384",1.56%,ADP,2026-06-05,SP500_FUNDAMENTALS
