Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,Large,"NDX, S&P 500",18.74,6.76,0.32%,543.97M,-2.27%,68.92B,18.50,6.85,-0.60%,542.35M,-5.78%,121.32B,2.25,1.51,82.59%,5.28%,-5.34%,3.65B,3.08,6.36%,1.33%,7.61,4.19%,22.38B,2.17,7.82%,3.29%,28.62M,9.85%,58.47,125.54,8.24%,12.36%,139.44 -9.16%,23.54%,1.01,-,14.02% 8.53%,4.61%,100.72 25.76%,54.01%,3.86 (3.05%),13.62,4.09% 7.88%,31.77%,1.59%,1.79%,47.29%,3.78 (2.98%),5.42,31.12%,24.39%,2.41,96.97%,"May 08, 2026",0.39,9.38%,16.33%,39.77,2.04,5.67% 5.66%,0.53,6.75%,-2.90%,0.52,144.70,56.15%,1.63,6.72%,-3.87%,1.50,127.76,17581,1.49,May 05 BMO,3.99%,3.76M,126.67,"Sep 01, 1949",Yes / Yes,4.61% 5.32%,"

","5,630,548",-0.85%,AEP,2026-05-30,SP500_FUNDAMENTALS
American Express Co,Financial,Credit Services,USA,Mega,"DJIA, S&P 500",19.74,16.03,0.12%,682.00M,2.19%,215.94B,15.71,20.14,-11.38%,681.51M,0.26%,222.62B,1.09,4.40,86.84%,1.81%,2.45%,11.09B,2.62,14.55%,-1.23%,3.60,-12.73%,82.42B,6.35,14.34%,3.77%,12.31M,-14.46%,49.85,4.02,14.41%,34.19%,387.49 -18.33%,7.14%,78.78,14.96,16.04% 32.49%,12.02%,286.15 10.60%,101.27%,3.80 (1.20%),9.17,13.11% 16.08%,60.19%,1.97%,1.86%,97.63%,3.41 (1.08%),2.70,12.00%,20.76%,6.62,383.01%,"Apr 02, 2026",3.29,9.41%,13.45%,53.05,2.23,16.40% 13.78%,3.29,17.81%,0.76%,1.06,364.74,21.33%,1.78,10.23%,1.01%,1.32,315.12,76800,1.73,Apr 23 BMO,-6.11%,3.42M,316.47,"Apr 04, 1972",Yes / Yes,6.89% 1.60%,"

","4,524,451",0.43%,AXP,2026-05-30,SP500_FUNDAMENTALS
American International Group Inc,Financial,Insurance - Diversified,USA,Large,S&P 500,13.11,5.66,0.28%,532.90M,-5.58%,39.36B,8.32,8.92,0.00%,528.71M,0.60%,-,0.78,1.94,96.77%,1.60%,-7.78%,3.16B,1.48,13.78%,-2.64%,2.02,-1.04%,26.64B,0.98,10.56%,2.57%,8.46M,-13.23%,75.82,-,10.63%,7.73%,87.46 -15.13%,-11.20%,-,11.17,-25.15% -,6.38%,71.25 4.19%,37.29%,1.96 (2.64%),-,-21.53% -9.35%,-,2.29%,2.25%,40.48%,1.80 (2.42%),-,26.43%,17.71%,1.74,27.28%,"Jun 15, 2026",-,-2.31%,11.86%,39.88,2.31,10.99% 6.45%,0.83,20.82%,-3.35%,0.53,88.25,32.24%,0.23,-1.96%,-2.61%,1.25,74.40,22100,0.23,Apr 30 AMC,-5.04%,4.19M,74.23,"Apr 03, 1972",Yes / Yes,11.83% -3.26%,"

","5,250,674",-0.23%,AIG,2026-05-30,SP500_FUNDAMENTALS
Ameriprise Financial Inc,Financial,Asset Management,USA,Large,S&P 500,11.09,40.20,0.18%,90.08M,-1.08%,40.07B,9.34,47.74,-31.07%,89.74M,-6.24%,37.41B,0.85,10.63,90.50%,4.10%,-5.19%,3.90B,2.08,12.73%,-0.17%,5.58,-1.57%,19.30B,6.46,7.78%,2.14%,3.68M,-9.10%,68.96,4.73,11.02%,66.94%,550.18 -18.99%,-12.59%,94.21,5.44,9.42% 24.35%,32.94%,422.37 5.53%,44.18%,6.75 (1.52%),7.18,9.68% 9.47%,52.38%,2.21%,2.41%,71.53%,6.50 (1.46%),1.94,36.14%,27.40%,11.21,339.04%,"May 04, 2026",8.71,6.43%,20.18%,40.36,2.33,8.77% 8.96%,8.71,66.08%,-3.47%,1.16,541.90,17.31%,0.94,8.92%,-2.33%,2.40,439.85,13600,0.90,Apr 23 AMC,-6.80%,658.27K,445.71,"Sep 15, 2005",Yes / Yes,10.27% 3.60%,"

","1,581,681",1.33%,AMP,2026-05-30,SP500_FUNDAMENTALS
American Tower Corp,Real Estate,REIT - Specialty,USA,Large,S&P 500,30.18,6.19,0.18%,465.99M,1.73%,87.10B,27.51,6.80,-11.83%,465.07M,4.92%,137.13B,2.29,1.55,96.15%,1.93%,-2.55%,2.90B,8.05,21.47%,0.12%,2.90,4.01%,10.82B,24.73,3.62%,4.63%,8.99M,6.49%,7.56,50.12,12.02%,82.19%,234.33 -20.22%,-12.52%,3.73,23.10,12.24% 7.32%,6.92%,165.08 13.25%,2.62%,7.17 (3.84%),19.49,-0.21% 5.77%,54.86%,1.99%,2.38%,-26.81%,6.89 (3.69%),12.67,58.77%,45.93%,4.29,76.28%,"Jun 12, 2026",0.30,2.72%,26.81%,62.76,1.56,5.08% 8.46%,0.30,76.50%,3.76%,0.90,216.14,126.01%,12.81,6.82%,5.16%,1.40,186.68,4866,10.89,Apr 28 BMO,1.81%,3.10M,186.96,"Feb 27, 1998",Yes / Yes,15.17% 3.12%,"

","4,323,023",0.15%,AMT,2026-05-30,SP500_FUNDAMENTALS
American Water Works Co Inc,Utilities,Utilities - Regulated Water,USA,Large,S&P 500,21.81,5.65,0.21%,195.28M,-0.49%,24.07B,18.72,6.59,0.00%,194.87M,-6.59%,39.57B,2.38,1.56,100.31%,5.69%,-9.38%,1.10B,4.62,6.96%,3.35%,6.01,-5.46%,5.21B,2.18,8.23%,3.22%,11.08M,-5.54%,56.52,119.17,7.87%,10.22%,147.87 -16.63%,-12.91%,1.03,-,8.14% 7.90%,4.62%,121.28 1.65%,-14.07%,3.52 (2.86%),14.04,10.67% 6.36%,43.25%,1.87%,2.25%,-20.48%,3.38 (2.74%),7.60,2.89%,36.58%,2.70,66.31%,"May 12, 2026",0.34,8.10%,21.17%,39.20,2.75,8.10% 8.51%,0.37,-4.39%,-1.47%,0.61,136.40,58.10%,1.42,5.69%,-5.74%,2.97,122.35,7000,1.16,Apr 29 AMC,-7.67%,1.84M,123.27,"Apr 23, 2008",Yes / Yes,-8.10% 3.13%,"

","5,479,732",0.75%,AWK,2026-05-30,SP500_FUNDAMENTALS
Ametek Inc,Industrials,Specialty Industrial Machinery,USA,Large,S&P 500,34.12,6.62,0.42%,229.20M,1.20%,51.77B,25.63,8.81,-4.90%,228.24M,-0.89%,53.74B,3.00,1.99,91.03%,1.65%,-5.59%,1.53B,6.81,9.58%,0.03%,2.87,14.52%,7.60B,4.74,8.22%,9.80%,3.77M,10.00%,47.64,107.56,8.54%,14.63%,243.18 -7.13%,25.44%,2.10,30.40,8.52% 11.14%,12.52%,174.43 29.48%,52.37%,1.35 (0.60%),22.21,6.36% 10.27%,40.64%,1.94%,2.06%,67.17%,1.27 (0.56%),7.07,8.37%,26.29%,4.98,372.19%,"Jun 15, 2026",0.72,9.52%,20.11%,46.66,1.73,12.11% 11.49%,1.14,14.38%,-1.49%,1.00,262.29,19.37%,0.22,11.34%,-0.30%,1.60,225.45,22500,0.12,Apr 30 BMO,8.15%,1.31M,225.85,"Aug 01, 1997",Yes / Yes,3.59% 0.73%,"

","2,101,228",0.18%,AME,2026-05-30,SP500_FUNDAMENTALS
Analog Devices Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",61.50,6.73,0.28%,487.09M,7.71%,201.58B,27.97,14.80,-11.69%,485.74M,6.30%,206.83B,0.94,3.30,90.09%,1.95%,16.32%,3.31B,15.82,57.54%,-0.38%,2.46,64.21%,12.74B,5.97,20.57%,6.95%,9.49M,52.60%,69.27,58.61,29.65%,9.64%,435.72 -5.02%,91.82%,7.06,44.16,-4.58% 6.82%,8.09%,210.80 96.32%,134.44%,4.25 (1.03%),33.55,-2.84% 14.49%,58.62%,4.21%,3.22%,151.43%,4.07 (0.98%),16.23,83.33%,32.97%,15.46,608.16%,"Jun 02, 2026",1.34,29.75%,26.01%,56.18,1.53,9.41% 10.14%,1.75,109.73%,0.44%,1.19,457.90,85.22%,0.26,37.25%,10.77%,1.42,419.01,24500,0.21,May 20 BMO,38.61%,3.86M,413.85,"Apr 03, 1979",Yes / Yes,7.03% 3.14%,"

","5,475,874",-1.23%,ADI,2026-05-30,SP500_FUNDAMENTALS
AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,Large,"DJIA, NDX, S&P 500",23.42,14.38,0.23%,539.70M,-0.19%,181.77B,14.36,23.45,-4.39%,538.48M,-0.36%,227.05B,3.86,5.59,82.11%,2.28%,-13.23%,7.80B,4.87,2.51%,-0.20%,4.71,-1.27%,37.30B,19.78,4.74%,8.58%,12.29M,2.90%,17.03,15.10,3.72%,101.32%,391.29 -13.93%,18.78%,22.30,21.14,5.51% 2.93%,12.77%,267.83 25.75%,55.25%,10.20 (3.03%),13.57,12.09% 7.79%,71.51%,1.57%,2.09%,41.54%,9.80 (2.91%),6.09,31.14%,31.75%,7.09,114.87%,"May 15, 2026",1.01,9.94%,20.91%,49.70,2.39,7.05% 8.27%,1.26,4.57%,1.31%,0.42,352.32,66.92%,6.24,6.93%,-1.49%,1.13,336.48,31500,5.65,Apr 30 AMC,2.61%,2.61M,336.79,"Jun 17, 1983",Yes / Yes,8.04% 0.50%,"

","2,947,958",0.09%,AMGN,2026-05-30,SP500_FUNDAMENTALS
Amphenol Corp,Technology,Electronic Components,USA,Large,S&P 500,42.75,3.48,0.50%,1.23B,19.14%,183.01B,26.72,5.57,-15.07%,1.22B,0.26%,197.29B,1.14,1.15,97.31%,1.30%,1.85%,4.47B,7.06,42.16%,1.54%,1.61,7.95%,25.90B,13.08,17.25%,13.73%,15.96M,10.08%,11.37,39.93,23.51%,36.79%,167.04 -10.94%,67.30%,3.73,39.51,29.71% 27.85%,14.59%,87.95 69.14%,288.36%,1.00 (0.67%),24.19,22.31% 21.85%,37.86%,4.50%,4.30%,342.34%,0.83 (0.56%),7.62,68.63%,26.96%,6.05,923.28%,"Jun 23, 2026",1.26,54.40%,17.24%,63.48,1.38,21.75% 23.27%,1.71,24.15%,12.30%,1.27,185.20,22.29%,1.34,58.39%,9.50%,1.38,147.68,170000,1.19,Apr 29 BMO,11.34%,9.90M,148.76,"Nov 08, 1991",Yes / Yes,12.60% 7.63%,"

","13,679,434",0.73%,APH,2026-05-30,SP500_FUNDAMENTALS
Aon Plc,Financial,Insurance Brokers,Ireland,Large,S&P 500,17.34,18.22,1.02%,213.60M,-2.52%,67.50B,14.76,21.41,-0.24%,211.40M,-1.99%,81.71B,1.26,3.82,90.42%,1.35%,-5.79%,3.94B,3.84,12.20%,2.51%,2.06,-9.94%,17.57B,6.86,11.79%,7.75%,2.86M,-10.43%,46.04,47.67,11.75%,46.82%,381.00 -17.04%,-13.86%,6.63,19.30,11.91% 15.04%,16.42%,304.59 3.77%,1.73%,3.14 (0.99%),13.73,11.47% 9.34%,89.58%,1.90%,2.41%,24.74%,3.06 (0.97%),4.65,55.21%,28.64%,7.49,190.95%,"May 01, 2026",1.07,7.51%,22.43%,45.83,2.00,9.94% 10.33%,1.07,27.05%,-0.30%,0.71,386.72,17.10%,1.57,6.00%,-1.63%,2.06,318.30,60000,1.44,May 01 BMO,-7.29%,1.39M,316.06,"Jun 02, 1980",Yes / Yes,1.73% 1.22%,"

","2,855,161",-0.70%,AON,2026-05-30,SP500_FUNDAMENTALS
APA Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,8.49,4.29,0.49%,353.44M,-4.98%,12.88B,8.63,4.22,-1.86%,351.75M,-9.65%,18.06B,1.19,2.13,99.31%,7.31%,19.95%,1.53B,1.50,68.06%,1.80%,3.05,51.29%,8.61B,1.99,-33.39%,8.37%,25.71M,48.94%,18.27,43.95,7.28%,25.78%,45.66 -20.21%,110.09%,0.83,8.69,-28.73% -,14.28%,16.88 115.82%,9.04%,1.02 (2.79%),3.32,-6.96% 15.00%,41.44%,3.33%,3.89%,75.14%,1.00 (2.74%),2.10,54.99%,34.71%,1.63,-37.50%,"Jul 22, 2026",0.78,-17.38%,17.80%,42.98,2.84,10.06% 58.49%,0.92,32.16%,-4.78%,0.33,43.89,25.04%,0.70,-11.72%,-6.85%,0.72,36.53,1791,0.66,May 06 AMC,26.74%,8.42M,36.43,"Aug 02, 1963",Yes / Yes,24.01% 3.80%,"

","6,040,985",-0.27%,APA,2026-05-30,SP500_FUNDAMENTALS
Apollo Global Management Inc,Financial,Asset Management,USA,Large,S&P 500,84.64,1.52,27.99%,576.51M,-1.67%,74.20B,12.06,10.67,-0.04%,415.17M,5.26%,85.50B,0.88,2.20,70.56%,7.36%,23.05%,939.00M,2.34,6.41%,2.28%,6.49,-1.46%,31.69B,4.00,19.68%,0.24%,30.57M,-11.09%,32.18,3.10,13.68%,5.46%,157.28 -18.17%,-2.27%,41.47,8.80,- 65.65%,3.08%,99.56 29.28%,96.74%,2.22 (1.73%),11.41,40.23% 68.23%,58.49%,2.91%,3.27%,124.47%,2.09 (1.63%),2.70,-71.87%,18.84%,4.05,676.77%,"May 19, 2026",0.09,26.77%,2.96%,51.41,1.67,7.54% -2.94%,0.09,-584.04%,-1.70%,1.49,152.06,35.99%,0.71,-13.40%,5.82%,1.10,127.51,4130,0.69,May 06 BMO,-0.28%,4.71M,128.71,"Mar 30, 2011",Yes / Yes,2.91% -2.51%,"

","5,171,760",0.94%,APO,2026-05-30,SP500_FUNDAMENTALS
Apple Inc,Technology,Consumer Electronics,USA,Mega,"DJIA, NDX, S&P 500",37.75,8.27,0.12%,14.69B,2.32%,4583.34B,32.44,9.62,-2.21%,14.67B,15.51%,4599.54B,2.60,1.88,66.04%,0.95%,18.12%,122.58B,10.15,17.26%,0.38%,3.17,12.67%,451.44B,42.98,9.96%,34.91%,138.78M,14.79%,7.26,66.90,12.49%,141.47%,313.26 -0.38%,56.07%,4.66,35.48,6.89% 17.91%,67.76%,195.07 59.97%,77.88%,1.08 (0.35%),28.75,1.81% 8.71%,47.86%,1.52%,1.92%,150.43%,1.05 (0.34%),10.19,28.91%,32.64%,5.57,1143.89%,"May 11, 2026",1.02,12.76%,27.15%,78.77,1.98,4.26% 4.98%,1.07,22.04%,4.88%,1.09,316.07,13.66%,0.80,16.60%,13.36%,1.59,312.51,166000,0.70,Apr 30 AMC,18.55%,43.85M,312.06,"Dec 12, 1980",Yes / Yes,3.30% 1.58%,"

","69,832,110",-0.14%,AAPL,2026-05-30,SP500_FUNDAMENTALS
Applied Materials Inc,Technology,Semiconductor Equipment & Materials,USA,Mega,"NDX, S&P 500",42.29,10.64,0.44%,793.96M,5.31%,357.33B,27.72,16.24,-0.40%,790.49M,17.64%,356.36B,0.99,3.36,81.98%,2.32%,20.89%,8.51B,12.31,29.33%,-0.65%,2.74,85.62%,29.02B,14.95,33.29%,23.02%,18.31M,75.13%,30.11,43.36,28.05%,39.69%,462.40 -2.67%,182.20%,10.38,66.88,5.19% 17.18%,28.49%,153.47 193.26%,230.78%,1.84 (0.41%),38.59,3.37% 10.52%,48.96%,3.74%,3.98%,225.82%,1.91 (0.42%),12.28,29.52%,30.13%,18.17,1741.49%,"May 21, 2026",1.80,3.35%,29.31%,61.86,1.48,20.39% 15.39%,2.51,33.44%,5.10%,1.67,519.82,20.55%,0.30,11.41%,13.29%,1.23,449.68,36500,0.25,May 14 AMC,53.84%,6.69M,450.06,"Nov 01, 1982",Yes / Yes,6.73% 2.95%,"

","8,246,189",0.08%,AMAT,2026-05-30,SP500_FUNDAMENTALS
Applovin Corp,Communication Services,Advertising Agencies,USA,Mega,"NDX, S&P 500",54.08,11.34,23.59%,306.09M,26.18%,205.96B,28.62,21.42,-0.61%,256.69M,38.26%,206.72B,0.69,3.75,65.19%,4.66%,41.01%,3.86B,33.41,64.87%,-7.89%,2.51,10.26%,6.16B,87.24,33.25%,58.37%,11.97M,-9.01%,7.03,74.66,41.74%,266.42%,745.61 -17.77%,59.56%,8.21,46.48,- -,65.61%,320.00 91.59%,2449.23%,-,41.97,21.89% 30.45%,87.47%,7.95%,6.83%,725.04%,-,33.54,101.03%,77.50%,34.12,-,-,3.24,20.04%,62.56%,73.84,1.38,- -,3.24,113.00%,22.96%,2.44,659.90,0.00%,1.49,24.15%,33.89%,1.31,599.89,898,1.49,May 06 AMC,14.30%,4.77M,613.09,"Apr 15, 2021",Yes / Yes,3.37% 3.87%,"

","6,233,999",2.20%,APP,2026-05-30,SP500_FUNDAMENTALS
Aptiv Plc,Consumer Cyclical,Auto Parts,Switzerland,Large,S&P 500,40.17,1.69,1.32%,212.35M,21.65%,14.38B,9.99,6.80,-0.80%,208.82M,16.48%,21.38B,1.82,1.46,98.21%,4.13%,9.06%,365.00M,0.70,-6.06%,-0.93%,2.70,5.00%,20.66B,1.56,9.31%,1.51%,8.63M,5.40%,43.48,4.53,5.49%,4.01%,75.33 -9.81%,17.79%,15.01,13.18,-27.46% -35.19%,1.93%,51.68 31.46%,-12.95%,-,7.22,5.26% 9.32%,17.11%,4.08%,4.27%,-46.68%,-,1.03,-71.83%,9.49%,2.50,41.27%,"Feb 04, 2020",1.57,5.20%,1.77%,70.56,1.17,- -,2.11,1949.37%,18.28%,1.43,77.24,0.00%,1.07,5.41%,15.76%,2.68,63.67,140000,1.04,May 05 BMO,3.96%,3.20M,67.94,"Nov 17, 2011",Yes / Yes,5.79% 1.06%,"

","8,569,020",6.71%,APTV,2026-05-30,SP500_FUNDAMENTALS
Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,Large,S&P 500,6.86,13.03,2.66%,352.90M,-7.06%,31.21B,8.99,9.93,-3.08%,340.10M,-3.65%,-,3.28,2.40,93.24%,2.38%,-10.79%,4.83B,1.63,-5.92%,-0.93%,3.83,-4.56%,19.17B,1.35,6.98%,7.39%,8.08M,-6.86%,66.19,-,2.74%,21.31%,103.39 -13.59%,-5.16%,-,5.33,45.00% 28.39%,18.76%,82.44 8.36%,32.33%,0.17 (0.19%),-,26.93% 18.36%,-,2.34%,2.09%,135.53%,-,-,32.96%,26.24%,2.05,290.60%,"Nov 18, 2024",-,8.66%,25.21%,30.83,2.13,- -,0.47,95.22%,-5.05%,0.33,108.28,0.00%,0.11,-5.61%,-6.13%,2.44,90.67,8000,0.07,Apr 28 AMC,-4.42%,2.11M,89.34,"Sep 14, 1995",Yes / Yes,0.84% -4.45%,"

","5,143,893",-1.47%,ACGL,2026-05-30,SP500_FUNDAMENTALS
Archer Daniels Midland Co,Consumer Defensive,Farm Products,USA,Large,S&P 500,35.72,2.23,0.68%,482.00M,3.45%,38.45B,15.07,5.29,-4.00%,478.70M,7.42%,43.26B,0.89,1.42,86.13%,2.82%,15.56%,1.08B,0.48,34.16%,-1.05%,3.38,33.63%,80.65B,1.69,15.01%,1.98%,13.50M,38.77%,47.31,6.26,16.99%,4.81%,83.10 -4.00%,64.94%,12.75,8.02,-33.89% -6.68%,3.57%,46.81 70.43%,9.69%,2.06 (2.59%),14.78,-7.53% 4.52%,6.62%,2.65%,3.12%,19.92%,2.06 (2.58%),0.54,-20.58%,2.16%,2.23,84.55%,"May 20, 2026",0.80,-3.82%,1.34%,59.95,3.23,8.44% 7.21%,1.31,0.80%,1.07%,0.59,76.56,91.59%,0.47,1.55%,7.88%,1.42,80.04,41496,0.33,May 05 BMO,21.87%,4.00M,79.78,"Dec 24, 1924",Yes / Yes,10.76% -4.03%,"

","5,657,274",-0.32%,ADM,2026-05-30,SP500_FUNDAMENTALS
Ares Management Corp,Financial,Asset Management,USA,Large,S&P 500,59.49,2.16,8.31%,221.96M,3.64%,42.39B,17.30,7.43,-1.03%,206.78M,15.91%,60.91B,0.78,1.32,93.32%,7.56%,14.72%,476.55M,6.22,26.19%,0.60%,4.45,-15.94%,6.82B,11.29,23.65%,2.08%,15.64M,-20.50%,11.38,29.47,22.32%,13.63%,195.26 -34.19%,-22.07%,4.36,-,26.37% 15.13%,3.19%,95.80 34.13%,50.82%,5.44 (4.24%),27.21,27.27% 31.26%,77.90%,3.09%,4.03%,137.24%,4.71 (3.67%),8.94,21.89%,29.13%,4.67,822.53%,"Jun 16, 2026",0.47,46.89%,6.99%,62.90,1.74,22.45% 22.87%,0.47,779.73%,3.62%,1.51,147.41,253.90%,3.51,30.26%,11.09%,1.21,126.00,4250,3.50,May 01 BMO,-11.23%,3.51M,128.50,"May 02, 2014",Yes / Yes,-6.98% 2.34%,"

","4,241,382",1.98%,ARES,2026-05-30,SP500_FUNDAMENTALS
Arista Networks Inc,Technology,Computer Hardware,USA,Mega,S&P 500,54.61,2.92,17.21%,1.26B,7.32%,200.81B,35.84,4.45,-0.98%,1.04B,-5.46%,188.45B,1.64,0.88,72.05%,2.00%,19.45%,3.72B,20.68,21.79%,2.53%,2.38,27.54%,9.71B,14.89,22.58%,20.57%,20.89M,21.70%,10.71,16.26,21.84%,31.52%,179.80 -11.31%,84.64%,9.81,38.04,37.09% 40.70%,27.59%,83.86 90.17%,274.45%,-,44.47,27.15% 31.19%,63.54%,3.62%,4.60%,651.82%,-,19.41,22.96%,42.79%,6.95,3401.95%,-,2.47,30.57%,38.32%,57.43,1.09,- -,2.83,26.22%,5.99%,1.61,188.42,0.00%,0.00,35.13%,7.14%,1.74,155.27,5115,0.00,May 05 AMC,13.79%,8.77M,159.47,"Jun 06, 2014",Yes / Yes,7.66% 3.43%,"

","15,283,320",2.70%,ANET,2026-05-30,SP500_FUNDAMENTALS
Arthur J. Gallagher & Co,Financial,Insurance Brokers,USA,Large,S&P 500,32.46,6.20,1.92%,256.90M,-3.04%,51.67B,13.50,14.90,-1.20%,251.97M,-5.05%,63.65B,0.85,2.86,92.72%,2.14%,-11.87%,1.61B,3.45,24.20%,1.63%,2.71,-19.63%,14.97B,2.17,12.20%,2.11%,5.40M,-22.29%,92.55,36.56,15.83%,6.99%,351.23 -42.74%,-41.18%,5.50,27.74,3.44% 6.47%,4.43%,190.75 5.43%,-1.32%,2.80 (1.39%),16.18,18.30% 15.25%,90.82%,2.46%,3.28%,37.17%,2.65 (1.32%),4.25,-5.29%,18.21%,6.10,317.24%,"Jun 05, 2026",1.06,25.34%,10.76%,43.24,1.69,8.42% 7.63%,1.06,16.52%,-0.47%,0.53,267.74,45.27%,0.56,27.65%,-4.66%,0.90,202.65,72000,0.53,Apr 30 AMC,-19.30%,1.99M,201.11,"Jun 20, 1984",Yes / Yes,0.92% -0.34%,"

","1,786,114",-0.76%,AJG,2026-05-30,SP500_FUNDAMENTALS
AT&T Inc,Communication Services,Telecom Services,USA,Large,S&P 500,8.32,2.98,0.17%,6.96B,-2.13%,172.32B,9.75,2.54,0.00%,6.94B,-3.69%,335.29B,0.92,0.59,68.54%,1.58%,-11.46%,21.29B,1.36,9.00%,1.20%,2.82,-4.10%,126.53B,1.58,10.06%,5.24%,109.63M,-0.16%,15.74,14.01,10.63%,20.12%,29.79 -16.75%,-9.42%,1.77,9.93,- -,8.24%,22.95 8.06%,60.00%,1.11 (4.48%),7.17,1.34% -6.06%,43.08%,1.54%,2.00%,11.30%,1.11 (4.48%),2.65,83.12%,20.62%,0.54,-15.99%,"Apr 10, 2026",0.77,2.92%,16.82%,41.41,2.00,0.00% -11.80%,0.81,-11.22%,-1.23%,0.19,30.30,36.39%,1.43,2.87%,-5.92%,2.26,24.88,133030,1.37,Apr 22 BMO,-6.33%,38.94M,24.80,"Nov 21, 1983",Yes / Yes,3.34% 0.82%,"

","88,055,521",-0.32%,T,2026-05-30,SP500_FUNDAMENTALS
Assurant Inc,Financial,Insurance - Property & Casualty,USA,Large,S&P 500,12.67,19.64,0.76%,49.67M,-2.67%,12.33B,11.11,22.41,-7.75%,49.17M,6.95%,-,1.52,5.16,97.60%,2.25%,8.40%,1.00B,0.94,6.42%,-0.25%,2.86,9.07%,13.16B,2.11,6.52%,3.52%,1.10M,3.33%,118.17,-,7.29%,18.02%,260.96 -4.63%,24.46%,-,8.49,50.12% 20.60%,12.86%,183.39 35.70%,99.45%,3.48 (1.40%),-,7.93% 5.96%,-,1.75%,2.52%,54.43%,3.36 (1.35%),-,53.71%,10.27%,5.50,184.59%,"Jun 08, 2026",-,9.02%,7.60%,57.10,1.40,6.18% 5.16%,3.28,92.68%,0.94%,0.56,280.50,19.20%,0.38,11.26%,7.15%,1.56,247.40,14800,0.33,May 05 BMO,10.31%,385.68K,248.87,"Feb 05, 2004",Yes / Yes,12.52% 3.88%,"

","601,857",0.59%,AIZ,2026-05-30,SP500_FUNDAMENTALS
Atmos Energy Corp,Utilities,Utilities - Regulated Gas,USA,Large,S&P 500,20.82,8.12,0.46%,166.92M,-4.69%,28.23B,18.88,8.96,-0.06%,166.15M,-8.93%,37.73B,2.05,1.37,98.18%,2.03%,-9.45%,1.35B,5.78,12.41%,0.19%,3.10,-2.43%,4.88B,1.89,6.84%,4.69%,3.38M,0.89%,89.32,222.10,9.22%,9.60%,192.51 -12.14%,9.58%,0.76,-,9.99% 8.82%,5.49%,149.98 12.77%,48.75%,4.00 (2.37%),15.02,3.83% 10.76%,45.38%,1.95%,2.01%,70.55%,3.87 (2.29%),7.73,13.54%,35.87%,3.43,132.67%,"May 26, 2026",0.89,8.81%,27.57%,26.80,2.64,8.56% 8.64%,1.00,14.58%,-5.94%,0.61,190.30,46.63%,0.65,0.61%,-7.83%,5.78,173.03,5487,0.65,May 06 AMC,-3.38%,1.09M,169.13,"Dec 28, 1983",Yes / Yes,1.82% 1.12%,"

","6,291,240",-2.25%,ATO,2026-05-30,SP500_FUNDAMENTALS
Autozone Inc,Consumer Cyclical,Auto Parts,USA,Large,S&P 500,20.18,145.45,0.27%,16.48M,-14.63%,48.36B,16.72,175.52,-17.32%,16.43M,-16.70%,60.40B,1.57,54.71,93.19%,2.27%,-21.84%,2.48B,2.42,4.23%,-0.97%,1.71,-25.66%,19.99B,-,16.24%,12.54%,0.37M,-13.45%,-170.11,190.61,10.65%,-,4388.11 -33.11%,-20.45%,15.40,30.23,7.32% 15.03%,26.06%,2945.00 -0.33%,19.28%,-,14.17,5.23% 8.44%,51.75%,4.21%,3.25%,108.67%,-,3.02,-2.63%,18.02%,114.51,283.31%,-,0.14,5.74%,12.40%,24.28,1.53,- -,0.89,7.66%,-12.59%,0.36,3939.29,0.00%,-,8.44%,-14.34%,2.25,3007.08,130000,-,May 26 BMO,-21.09%,218.98K,2935.19,"Apr 02, 1991",Yes / Yes,5.12% -0.42%,"

","492,457",-2.39%,AZO,2026-05-30,SP500_FUNDAMENTALS
