Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Southwest Airlines Co,Industrials,Airlines,USA,Large,S&P 500,30.94,1.57,1.07%,515.47M,6.82%,23.74B,10.69,4.54,-0.00%,483.56M,22.34%,26.81B,0.14,0.48,90.14%,6.05%,23.24%,818.00M,0.82,192.14%,-6.46%,4.15,18.52%,28.88B,3.64,67.20%,2.61%,29.26M,17.52%,13.34,7.13,76.86%,10.07%,55.11 -11.87%,54.73%,6.81,-,-1.92% -,6.75%,28.98 67.63%,41.69%,0.77 (1.59%),9.51,5.63% 25.41%,19.62%,3.83%,3.77%,-12.88%,0.72 (1.48%),0.93,72.71%,4.35%,1.86,20.64%,"Jun 11, 2026",0.41,4.72%,2.83%,69.46,2.54,58.74% 31.95%,0.48,276.91%,11.15%,1.12,46.55,90.90%,0.93,12.77%,17.67%,0.87,47.97,72790,0.76,Apr 22 AMC,23.06%,7.04M,48.57,"Oct 24, 1975",Yes / Yes,-4.90% -0.32%,"

","6,360,542",1.25%,LUV,2026-06-23,SP500_FUNDAMENTALS
Stanley Black & Decker Inc,Industrials,Tools & Accessories,USA,Large,S&P 500,35.36,2.44,0.32%,155.44M,3.22%,13.42B,13.92,6.20,0.00%,154.97M,15.11%,19.58B,1.00,1.20,93.95%,5.06%,28.28%,371.10M,0.88,14.91%,0.20%,4.11,20.01%,15.23B,1.49,15.54%,1.68%,7.84M,16.20%,57.75,39.13,13.87%,4.17%,93.37 -7.56%,33.71%,2.21,18.49,- -18.72%,2.71%,61.90 39.43%,-1.02%,3.32 (3.85%),11.19,-3.71% 2.99%,29.76%,3.64%,3.26%,-56.51%,3.32 (3.85%),1.29,3.45%,8.24%,3.03,-24.06%,"Jun 08, 2026",0.43,-0.06%,2.44%,64.63,2.53,1.24% 3.49%,1.14,-34.37%,6.88%,1.18,89.36,124.71%,0.72,2.72%,10.88%,1.07,86.75,43500,0.52,Apr 29 BMO,13.77%,1.91M,86.31,"Jun 15, 1966",Yes / Yes,35.30% 2.64%,"

","2,060,318",-0.51%,SWK,2026-06-23,SP500_FUNDAMENTALS
Starbucks Corp,Consumer Cyclical,Restaurants,USA,Large,"NDX, S&P 500",76.44,1.31,0.25%,1.14B,-2.80%,114.14B,32.73,3.06,-0.47%,1.14B,-5.96%,136.84B,1.61,0.65,84.97%,4.24%,8.21%,1.50B,2.97,12.23%,0.95%,6.34,17.53%,38.45B,-,27.99%,4.81%,48.18M,18.93%,-7.43,67.13,20.32%,-,108.88 -8.02%,7.55%,1.49,41.87,-16.85% 15.70%,11.84%,77.99 28.41%,-0.69%,2.51 (2.51%),26.10,4.86% 9.59%,15.85%,2.25%,2.61%,-10.46%,2.47 (2.47%),3.56,-52.37%,9.15%,2.56,80.09%,"May 15, 2026",0.73,5.88%,3.89%,49.48,2.50,7.57% 8.27%,0.92,32.61%,0.95%,0.97,107.28,149.81%,-,8.81%,-1.04%,0.73,100.65,381000,-,Apr 28 AMC,8.90%,7.60M,100.15,"Jun 26, 1992",Yes / Yes,17.56% 3.95%,"

","5,727,837",-0.50%,SBUX,2026-06-23,SP500_FUNDAMENTALS
State Street Corp,Financial,Asset Management,USA,Large,S&P 500,17.62,9.86,0.52%,276.92M,3.63%,48.08B,12.53,13.86,-6.71%,275.32M,12.75%,-,0.83,3.15,95.61%,1.73%,42.42%,2.83B,2.22,20.60%,-1.25%,2.23,36.39%,21.62B,1.99,11.37%,0.80%,4.76M,34.65%,87.33,-,15.12%,11.25%,174.66 -0.54%,74.37%,-,-,9.36% 8.26%,5.78%,99.00 75.46%,140.56%,3.48 (2.00%),-,19.16% 14.10%,-,2.55%,2.33%,115.28%,3.28 (1.89%),-,10.86%,18.04%,4.09,196.99%,"Jul 01, 2026",-,1.43%,13.06%,72.72,1.94,10.06% 9.00%,4.45,22.20%,6.68%,1.42,163.82,34.04%,1.09,0.63%,12.11%,1.50,168.31,51503,0.91,Jul 16 BMO,32.83%,2.13M,173.71,"Mar 17, 1980",Yes / Yes,7.70% 3.56%,"

","3,209,639",3.21%,STT,2026-06-23,SP500_FUNDAMENTALS
Steel Dynamics Inc,Basic Materials,Steel,USA,Large,S&P 500,26.88,9.34,6.80%,144.44M,-11.24%,36.19B,13.41,18.71,-0.32%,134.41M,9.93%,39.81B,0.42,3.82,86.66%,2.82%,53.08%,1.37B,1.90,102.37%,0.26%,3.19,45.29%,19.01B,3.96,15.73%,8.40%,3.79M,48.11%,63.45,65.04,31.68%,15.25%,288.74 -13.08%,99.35%,3.86,54.45,-27.45% 25.23%,10.28%,119.89 109.34%,145.05%,2.12 (0.84%),17.19,-6.53% 13.61%,13.89%,4.15%,3.74%,317.33%,2.03 (0.81%),2.09,23.34%,9.15%,9.80,895.56%,"Jun 30, 2026",1.33,10.44%,7.22%,46.12,2.14,13.72% 14.87%,3.13,92.81%,-5.44%,1.53,273.91,25.03%,0.46,19.13%,4.73%,1.15,249.91,14400,0.46,Apr 20 AMC,35.93%,1.19M,250.98,"Nov 22, 1996",Yes / Yes,-0.17% 2.47%,"

","1,510,438",0.43%,STLD,2026-06-23,SP500_FUNDAMENTALS
Steris Plc,Healthcare,Medical Devices,Ireland,Large,S&P 500,25.26,7.93,0.39%,97.80M,-3.45%,19.53B,16.44,12.19,-2.67%,97.07M,-7.21%,21.19B,1.81,2.50,100.17%,1.86%,-8.92%,782.50M,3.29,9.76%,1.47%,2.33,-20.37%,5.94B,2.73,9.19%,7.49%,1.81M,-20.95%,73.45,44.43,9.08%,11.35%,269.44 -25.62%,-14.97%,4.51,20.08,95.07% 11.37%,8.58%,195.14 2.70%,-5.57%,2.64 (1.32%),12.98,9.38% 13.82%,44.83%,2.33%,2.29%,-2.00%,2.52 (1.26%),3.57,26.55%,19.32%,5.20,198.44%,"Jun 08, 2026",1.54,8.73%,13.18%,35.57,1.73,10.16% 9.40%,2.09,45.98%,-4.35%,0.93,269.00,31.04%,0.29,7.29%,-6.41%,1.27,202.61,17937,0.27,May 11 AMC,-16.03%,776.20K,200.40,"Jun 01, 1992",Yes / Yes,-0.65% -0.39%,"

","1,026,838",-1.09%,STE,2026-06-23,SP500_FUNDAMENTALS
Stryker Corp,Healthcare,Medical Devices,USA,Large,S&P 500,35.29,8.63,6.02%,383.40M,-2.41%,116.81B,18.21,16.73,-3.45%,360.30M,-5.23%,129.08B,1.65,3.49,81.01%,1.73%,-9.23%,3.34B,4.62,9.90%,-0.95%,2.50,-13.58%,25.27B,5.08,11.71%,7.23%,6.24M,-13.31%,59.93,39.40,11.03%,15.20%,404.87 -24.74%,-18.87%,7.73,25.55,10.83% 14.84%,8.89%,281.00 8.43%,2.28%,3.54 (1.16%),18.34,10.83% 11.84%,61.97%,2.87%,2.63%,15.97%,3.44 (1.13%),5.11,16.34%,23.02%,8.69,161.27%,"Jun 30, 2026",1.25,8.84%,13.21%,47.75,1.60,6.31% 7.67%,2.11,13.88%,-0.38%,0.78,389.16,40.48%,0.66,2.63%,-2.44%,0.95,307.80,56000,0.63,Apr 30 AMC,-13.01%,2.50M,304.69,"Mar 17, 1980",Yes / Yes,-12.77% -5.00%,"

","2,395,483",-1.01%,SYK,2026-06-23,SP500_FUNDAMENTALS
Super Micro Computer Inc,Technology,Computer Hardware,USA,Large,S&P 500,18.70,1.90,13.92%,601.38M,16.41%,22.94B,11.19,3.17,0.00%,556.83M,5.98%,30.78B,0.53,0.71,57.50%,13.37%,72.72%,1.25B,0.68,26.05%,6.94%,1.48,18.83%,33.70B,2.82,22.01%,7.30%,74.48M,21.15%,12.60,17.58,21.01%,17.88%,62.36 -43.13%,-21.76%,2.02,-,46.40% 59.92%,8.54%,19.48 82.03%,56.58%,-,19.30,61.71% 45.76%,8.39%,8.20%,9.36%,942.33%,-,0.91,1.94%,4.48%,3.64,1242.67%,-,1.29,56.58%,3.70%,50.92,2.90,- -,2.66,314.07%,-6.88%,1.92,35.87,0.00%,1.21,122.68%,7.29%,2.41,30.66,6238,0.93,May 05 AMC,-0.19%,50.25M,35.46,"Mar 29, 2007",Yes / Yes,36.08% -17.31%,"

","128,494,064",15.66%,SMCI,2026-06-23,SP500_FUNDAMENTALS
Synchrony Financial,Financial,Credit Services,USA,Large,S&P 500,7.84,9.66,0.55%,337.00M,3.20%,25.47B,7.22,10.48,-24.92%,334.52M,5.08%,22.56B,0.91,2.10,108.23%,6.86%,14.38%,3.52B,1.34,0.08%,-3.39%,6.15,-9.04%,18.98B,1.67,12.89%,2.96%,22.94M,-9.25%,45.27,1.24,7.96%,21.78%,88.77 -14.71%,21.45%,61.12,2.59,14.68% 32.48%,12.48%,61.48 23.15%,131.67%,1.29 (1.70%),2.06,13.15% 8.31%,81.03%,2.26%,2.67%,58.06%,1.20 (1.58%),1.19,32.55%,28.89%,2.10,196.90%,"May 05, 2026",5.08,-3.18%,18.53%,60.59,1.92,8.51% 5.50%,5.08,19.88%,4.86%,1.31,89.23,12.40%,1.00,-2.87%,3.11%,0.68,75.26,20000,0.75,Apr 21 BMO,2.00%,3.73M,75.71,"Jul 31, 2014",Yes / Yes,3.23% -2.28%,"

","2,589,811",0.60%,SYF,2026-06-23,SP500_FUNDAMENTALS
Synopsys Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",107.48,4.32,4.71%,191.44M,2.36%,88.96B,26.85,17.30,-0.20%,182.46M,-6.88%,97.31B,1.61,3.67,87.03%,3.09%,10.53%,773.27M,10.26,14.53%,-0.69%,3.02,2.54%,8.67B,2.92,17.03%,2.19%,5.64M,-1.09%,159.20,35.76,16.66%,3.83%,651.73 -28.72%,-1.26%,12.99,33.78,8.63% 13.58%,1.88%,376.18 23.50%,9.02%,-,37.73,11.62% 13.86%,64.88%,3.73%,4.41%,73.05%,-,11.22,-69.00%,12.02%,19.27,774.26%,-,1.31,39.60%,8.91%,45.76,1.73,- -,1.43,-96.02%,-3.15%,1.21,569.88,0.00%,0.36,41.92%,-3.30%,1.33,455.51,28000,0.35,May 27 AMC,1.25%,1.87M,464.58,"Feb 26, 1992",Yes / Yes,6.21% 1.12%,"

","2,839,026",1.99%,SNPS,2026-06-23,SP500_FUNDAMENTALS
T-Mobile US Inc,Communication Services,Telecom Services,USA,Large,"NDX, S&P 500",19.15,9.40,55.11%,1.09B,-4.78%,194.86B,13.27,13.57,-0.12%,485.77M,-5.31%,312.26B,0.67,2.58,41.85%,4.11%,-13.63%,10.54B,2.15,7.23%,0.31%,3.51,-9.69%,90.53B,3.50,30.18%,4.91%,19.95M,-11.32%,51.46,51.00,19.86%,18.02%,261.56 -31.16%,-18.72%,3.53,12.47,67.63% 29.65%,6.20%,174.02 3.47%,34.03%,4.15 (2.30%),9.42,3.53% 5.24%,46.65%,2.63%,2.63%,23.48%,3.94 (2.19%),3.45,-8.46%,21.03%,5.07,322.47%,"Aug 28, 2026",0.97,9.48%,11.65%,39.75,1.43,- -,1.09,-11.93%,-2.58%,0.31,257.13,37.66%,2.17,10.63%,-4.91%,0.97,181.67,75000,2.04,Apr 28 AMC,-12.89%,5.69M,180.06,"Apr 19, 2007",Yes / Yes,12.95% 0.55%,"

","5,825,787",-0.89%,TMUS,2026-06-23,SP500_FUNDAMENTALS
T. Rowe Price Group Inc,Financial,Asset Management,USA,Large,S&P 500,11.57,9.33,1.91%,214.88M,-1.50%,23.14B,11.28,9.57,-0.07%,210.18M,6.05%,20.97B,-,2.30,90.15%,12.44%,25.29%,2.04B,3.12,-2.37%,1.11%,11.99,3.94%,7.41B,2.15,0.89%,14.40%,26.14M,5.48%,50.16,6.20,-1.21%,19.31%,118.22 -8.65%,15.86%,17.41,8.58,11.32% -1.52%,18.19%,85.22 26.72%,1.34%,5.18 (4.79%),6.84,4.08% 3.34%,79.28%,1.87%,2.02%,-44.05%,5.14 (4.76%),2.83,5.77%,35.84%,2.24,52.31%,"Jun 15, 2026",3.02,4.23%,27.59%,61.68,3.60,1.91% 7.13%,3.02,3.92%,1.78%,1.50,95.83,54.95%,0.04,5.28%,5.00%,1.02,107.65,7773,0.04,Apr 30 BMO,6.90%,2.18M,107.99,"Apr 02, 1986",Yes / Yes,8.26% 0.12%,"

","2,433,764",0.32%,TROW,2026-06-23,SP500_FUNDAMENTALS
Sysco Corp,Consumer Defensive,Food Distribution,USA,Large,S&P 500,21.63,3.61,0.24%,478.18M,-1.53%,37.29B,15.75,4.95,0.43%,477.06M,3.34%,50.77B,2.63,1.51,89.67%,3.38%,-4.12%,1.74B,0.45,2.84%,-2.05%,3.39,2.94%,83.57B,16.23,7.91%,6.39%,16.15M,5.82%,4.80,19.63,5.99%,82.29%,91.85 -15.10%,4.42%,3.97,20.48,12.18% 54.79%,10.62%,68.19 14.36%,6.47%,2.15 (2.76%),11.12,5.84% 9.00%,18.41%,1.86%,2.11%,1.10%,2.16 (2.77%),0.61,-6.81%,4.13%,1.59,56.05%,"Jul 02, 2026",0.80,3.44%,2.08%,55.72,2.20,2.90% 3.53%,1.33,-13.78%,1.37%,0.65,87.07,55.47%,6.70,4.70%,3.61%,0.68,78.70,75000,6.11,Apr 28 BMO,-0.44%,4.76M,77.98,"Feb 26, 1971",Yes / Yes,-0.50% -0.19%,"

","3,759,107",-0.91%,SYY,2026-06-23,SP500_FUNDAMENTALS
Take-Two Interactive Software Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,"NDX, S&P 500",-,-1.61,7.36%,185.40M,13.14%,44.48B,23.93,10.01,-4.67%,172.01M,1.25%,45.44B,0.63,0.33,85.62%,4.51%,19.41%,-298.20M,6.68,64.35%,-2.60%,3.52,-0.41%,6.66B,12.65,48.60%,-3.21%,7.75M,-6.43%,18.94,22.21,38.05%,-10.56%,264.79 -9.52%,0.50%,10.79,96.38,38.68% -,-4.68%,187.63 27.68%,69.69%,-,38.01,7.56% 14.56%,54.24%,4.75%,3.90%,37.50%,-,6.83,93.64%,-1.65%,8.76,544.35%,-,1.24,18.16%,-4.48%,66.79,1.28,- -,1.24,98.48%,8.48%,0.97,281.89,-,0.84,6.15%,8.56%,2.00,239.28,12909,0.81,May 21 AMC,3.76%,2.20M,239.57,"Apr 15, 1997",Yes / Yes,41.88% 2.16%,"

","4,372,637",0.12%,TTWO,2026-06-23,SP500_FUNDAMENTALS
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,S&P 500,47.93,3.11,0.54%,202.30M,1.21%,30.15B,19.16,7.79,-16.35%,200.96M,9.88%,33.00B,0.99,1.25,98.43%,7.74%,5.91%,662.80M,3.84,36.76%,-1.02%,6.78,22.10%,7.85B,44.23,11.65%,9.62%,15.56M,16.77%,3.37,28.21,19.26%,60.91%,161.97 -7.88%,76.92%,5.29,17.18,-36.20% -,15.43%,83.26 79.19%,247.62%,1.58 (1.06%),16.42,1.60% 7.16%,72.49%,4.32%,3.60%,252.72%,1.60 (1.07%),4.20,-15.62%,22.19%,5.58,270.32%,"Jun 05, 2026",1.27,14.13%,8.44%,58.04,1.92,11.87% 6.75%,1.84,73.66%,4.13%,1.44,170.12,170.03%,5.75,21.20%,4.69%,1.28,143.50,19000,5.29,May 07 BMO,14.59%,2.30M,149.20,"Oct 05, 2000",Yes / Yes,27.63% 7.54%,"

","2,991,934",3.97%,TPR,2026-06-23,SP500_FUNDAMENTALS
Targa Resources Corp,Energy,Oil & Gas Midstream,USA,Large,S&P 500,26.94,9.82,1.61%,214.73M,-2.97%,56.78B,21.52,12.29,-3.32%,211.19M,-2.28%,75.84B,1.14,2.74,96.66%,2.16%,11.41%,2.12B,3.40,26.67%,0.45%,3.64,45.04%,16.67B,18.11,13.58%,8.49%,4.56M,43.37%,14.61,282.89,18.84%,75.87%,280.00 -5.53%,54.99%,0.94,216.78,29.82% -,9.83%,144.14 83.51%,271.61%,4.94 (1.87%),14.20,-7.45% 15.75%,24.75%,2.68%,2.56%,482.75%,4.25 (1.61%),4.55,80.28%,22.59%,7.31,535.38%,"Apr 30, 2026",0.62,-1.23%,12.71%,51.93,1.48,38.88% 25.39%,0.72,143.55%,-0.05%,0.71,285.71,44.17%,6.10,-10.60%,3.03%,1.13,258.58,3570,5.88,May 07 BMO,27.53%,1.25M,264.51,"Dec 07, 2010",Yes / Yes,-10.32% -12.44%,"

","1,461,686",2.29%,TRGP,2026-06-23,SP500_FUNDAMENTALS
Target Corp,Consumer Defensive,Discount Stores,USA,Large,S&P 500,17.12,7.58,0.26%,454.18M,-4.07%,58.92B,14.47,8.96,-4.99%,453.03M,6.05%,74.60B,1.90,2.26,87.64%,3.45%,14.54%,3.45B,0.55,10.79%,1.00%,3.05,31.57%,106.38B,3.59,6.89%,6.04%,15.63M,32.72%,36.10,16.67,7.60%,22.02%,137.87 -5.90%,35.79%,7.78,19.44,10.78% -1.21%,10.12%,83.44 55.48%,-2.01%,4.38 (3.38%),9.21,-1.34% 2.29%,25.65%,3.33%,2.98%,-45.31%,4.56 (3.51%),0.70,-16.65%,4.64%,4.05,88.40%,"Aug 12, 2026",0.30,0.47%,3.24%,53.61,2.64,3.12% 10.95%,0.93,-24.50%,1.57%,0.98,134.19,55.83%,1.17,6.70%,2.51%,0.73,130.74,415000,1.08,May 20 BMO,20.49%,5.13M,129.73,"Sep 08, 1969",Yes / Yes,16.71% 3.17%,"

","3,942,716",-0.77%,TGT,2026-06-23,SP500_FUNDAMENTALS
TE Connectivity plc,Technology,Electronic Components,Ireland,Large,S&P 500,21.73,9.79,0.13%,292.14M,1.10%,62.08B,16.89,12.59,-13.88%,291.53M,5.61%,66.78B,1.01,2.84,95.95%,2.48%,8.60%,2.91B,3.32,28.16%,1.71%,2.76,-4.51%,18.70B,4.70,12.16%,11.79%,7.22M,-6.51%,45.30,55.93,16.75%,22.97%,252.56 -15.79%,30.32%,3.80,18.31,-6.23% -,15.47%,162.17 31.15%,58.12%,2.94 (1.38%),13.77,1.97% 7.24%,36.62%,2.68%,3.37%,61.52%,2.91 (1.37%),3.57,114.94%,20.79%,7.90,243.38%,"Aug 21, 2026",1.20,16.66%,15.54%,50.89,1.82,8.66% 7.67%,1.89,6593.53%,0.47%,1.16,267.61,44.15%,0.43,14.51%,-0.78%,0.94,217.64,93000,0.42,Apr 22 BMO,-4.05%,2.62M,212.69,"Jun 14, 2007",Yes / Yes,1.30% -0.04%,"

","2,534,887",-2.27%,TEL,2026-06-23,SP500_FUNDAMENTALS
Teledyne Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,31.21,19.76,0.90%,46.33M,-1.50%,28.57B,23.64,26.08,-2.68%,45.91M,0.40%,30.52B,2.78,5.79,99.03%,3.37%,0.08%,933.00M,4.59,9.93%,1.09%,4.76,22.64%,6.22B,2.67,7.89%,6.11%,1.55M,20.74%,231.05,54.79,8.50%,9.05%,693.38 -11.07%,26.73%,11.25,27.11,4.52% 12.23%,7.33%,483.02 27.67%,54.58%,-,20.00,3.76% 14.84%,39.29%,2.73%,2.58%,43.44%,-,4.90,12.76%,19.01%,16.99,523.70%,-,1.16,7.74%,14.99%,47.91,1.57,- -,1.76,21.54%,-0.34%,0.94,740.82,0.00%,0.23,7.50%,-1.99%,1.04,619.58,15800,0.19,Apr 22 BMO,4.76%,324.82K,616.65,"Nov 23, 1999",Yes / Yes,5.96% 2.96%,"

","391,511",-0.47%,TDY,2026-06-23,SP500_FUNDAMENTALS
Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA,Mega,"NDX, S&P 500",370.04,1.09,22.44%,3.75B,-0.34%,1521.26B,167.27,2.42,-0.02%,2.91B,-2.93%,1492.76B,6.82,0.45,44.24%,2.64%,10.08%,3.86B,15.54,14.00%,-0.89%,1.33,-13.31%,97.88B,18.08,27.96%,2.87%,76.95M,-9.93%,22.40,33.75,24.53%,4.86%,498.83 -18.80%,25.73%,12.00,217.32,-33.28% 38.32%,3.96%,288.77 40.27%,53.07%,-,128.82,5.19% 24.63%,19.07%,3.61%,3.96%,94.83%,-,15.25,-39.81%,5.41%,17.07,2989.47%,-,1.62,2.25%,3.95%,48.92,2.51,- -,2.04,16.01%,-1.94%,1.81,404.55,0.00%,0.19,15.78%,0.34%,0.81,400.49,134785,0.16,Apr 22 AMC,-2.94%,57.92M,405.05,"Jun 29, 2010",Yes / Yes,15.85% 1.30%,"

","47,813,016",1.14%,TSLA,2026-06-23,SP500_FUNDAMENTALS
Teradyne Inc,Technology,Semiconductor Equipment & Materials,USA,Large,S&P 500,84.58,5.40,0.72%,156.54M,13.34%,71.54B,45.73,9.99,-1.83%,155.41M,32.72%,71.38B,0.90,2.06,95.91%,4.43%,57.14%,854.06M,18.90,86.90%,-3.31%,1.77,146.75%,3.79B,22.76,35.04%,20.99%,6.88M,136.10%,20.08,291.29,50.81%,28.75%,440.75 3.69%,429.61%,1.57,129.32,-6.29% -4.13%,26.62%,84.24 442.50%,323.93%,0.53 (0.12%),61.58,0.36% 0.43%,58.52%,5.34%,6.71%,262.81%,0.50 (0.11%),18.86,51.65%,27.21%,28.09,2204.59%,"May 21, 2026",1.41,30.33%,22.56%,64.63,1.95,2.94% 3.71%,2.15,314.51%,16.61%,1.75,392.87,13.84%,0.03,86.84%,22.17%,1.12,437.92,6600,0.02,Apr 28 AMC,79.15%,3.88M,457.00,"Oct 19, 1970",Yes / Yes,21.47% 6.87%,"

","4,337,659",4.36%,TER,2026-06-23,SP500_FUNDAMENTALS
Texas Instruments Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",56.85,5.85,0.29%,910.00M,10.35%,302.41B,37.12,8.95,-14.07%,907.42M,8.99%,311.35B,1.63,1.92,90.61%,2.09%,77.51%,5.34B,16.40,41.37%,0.20%,2.39,90.43%,18.44B,18.02,16.17%,15.66%,18.98M,91.53%,18.44,59.26,22.76%,32.16%,331.51 0.23%,67.65%,5.61,81.27,-16.65% -1.81%,17.98%,152.73 117.56%,92.48%,5.75 (1.73%),35.55,-4.07% 4.10%,57.32%,3.52%,3.93%,77.65%,5.62 (1.69%),16.89,10.49%,36.02%,13.35,435.42%,"May 05, 2026",2.94,14.89%,28.94%,65.00,2.28,5.45% 8.13%,4.46,31.23%,8.78%,1.29,297.60,100.97%,0.84,18.58%,17.02%,1.10,322.86,33000,0.77,Apr 22 AMC,57.49%,7.94M,332.28,"Oct 01, 1953",Yes / Yes,23.19% 6.60%,"

","8,949,366",2.92%,TXN,2026-06-23,SP500_FUNDAMENTALS
Textron Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,16.61,5.23,0.78%,173.86M,-6.33%,15.12B,11.87,7.32,-17.95%,172.53M,-2.88%,17.72B,1.19,1.54,91.65%,2.74%,-2.06%,934.00M,1.00,6.80%,-0.40%,3.52,-0.57%,15.19B,1.89,12.42%,5.34%,4.74M,-0.26%,46.03,9.39,9.95%,12.25%,101.57 -14.40%,12.94%,9.26,17.60,8.45% 30.51%,7.91%,75.80 14.70%,32.83%,0.08 (0.09%),12.37,4.77% 4.90%,17.99%,3.73%,2.61%,32.55%,0.08 (0.09%),1.17,18.21%,6.77%,2.73,126.88%,"Jun 12, 2026",0.75,9.48%,6.15%,37.12,2.22,0.00% 0.00%,1.72,10.80%,-5.20%,0.91,105.15,1.57%,0.53,11.77%,-4.71%,1.50,89.47,34000,0.48,Apr 30 BMO,-1.87%,1.34M,86.94,"Dec 22, 1947",Yes / Yes,11.19% 5.46%,"

","2,101,481",-2.83%,TXT,2026-06-23,SP500_FUNDAMENTALS
Texas Pacific Land Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,49.49,7.30,0.52%,68.97M,-4.70%,24.91B,35.81,10.08,-1.50%,68.62M,-10.29%,24.67B,-,2.28,75.30%,6.55%,-30.48%,503.63M,29.69,31.54%,-8.31%,9.96,22.69%,839.02M,16.01,9.97%,32.44%,4.50M,25.73%,22.56,99.95,-,36.47%,547.20 -34.01%,-0.08%,3.61,51.02,2.80% 22.56%,32.04%,269.23 34.13%,153.91%,2.40 (0.66%),35.81,6.15% 21.41%,85.54%,2.88%,4.25%,109.72%,2.27 (0.63%),29.41,9.42%,74.42%,16.37,1910.35%,"Jun 01, 2026",4.23,15.30%,60.03%,38.87,2.50,17.00% 13.92%,4.23,18.46%,-5.43%,0.62,443.33,30.59%,0.01,20.84%,-10.34%,0.98,355.11,114,0.01,May 06 AMC,-2.84%,451.54K,361.11,"Jan 01, 1927",Yes / Yes,2.48% 1.64%,"

","508,409",1.69%,TPL,2026-06-23,SP500_FUNDAMENTALS
Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,25.51,18.19,0.27%,371.62M,-1.14%,172.44B,17.07,27.19,-1.61%,370.61M,2.70%,212.47B,1.80,5.72,93.82%,1.27%,-2.19%,6.85B,3.82,8.68%,-2.59%,2.11,-17.52%,45.20B,3.32,9.38%,6.45%,4.69M,-19.92%,139.75,52.89,9.50%,13.52%,643.99 -27.95%,16.62%,8.77,25.55,0.18% 2.11%,7.44%,390.50 18.82%,-12.17%,1.85 (0.40%),18.74,-0.27% 6.70%,40.13%,2.06%,2.75%,-5.73%,1.80 (0.39%),4.70,6.54%,18.87%,13.41,209.65%,"Jun 15, 2026",1.15,5.36%,15.15%,46.01,1.50,12.75% 14.34%,1.53,11.32%,-1.95%,0.88,598.48,9.70%,0.83,6.18%,-2.55%,0.68,464.61,125000,0.77,Apr 23 BMO,-11.74%,2.22M,464.01,"Mar 17, 1980",Yes / Yes,3.65% 1.29%,"

","1,524,578",-0.13%,TMO,2026-06-23,SP500_FUNDAMENTALS
TJX Companies Inc,Consumer Cyclical,Apparel Retail,USA,Large,S&P 500,31.89,5.15,0.20%,1.11B,-2.52%,181.36B,28.48,5.76,-8.40%,1.10B,3.12%,189.96B,2.70,1.19,94.31%,1.59%,5.93%,5.79B,2.94,10.68%,-0.31%,3.32,5.47%,61.58B,17.44,10.11%,17.03%,17.57M,6.87%,9.41,32.50,10.55%,61.25%,170.00 -3.43%,32.93%,5.05,33.11,17.93% 130.72%,26.47%,119.84 36.99%,101.49%,1.85 (1.12%),21.74,6.53% 13.44%,31.29%,2.09%,2.04%,149.08%,1.76 (1.07%),3.08,21.36%,12.10%,3.45,326.25%,"Aug 13, 2026",0.54,8.06%,9.40%,58.46,1.67,12.94% 45.58%,1.14,29.95%,1.89%,0.61,180.56,34.90%,1.36,9.24%,4.03%,0.98,163.81,377000,1.10,May 20 BMO,7.66%,5.30M,164.17,"May 12, 1964",Yes / Yes,16.82% 2.20%,"

","5,211,654",0.22%,TJX,2026-06-23,SP500_FUNDAMENTALS
