Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
Synchrony Financial,Financial,Credit Services,USA,Large,S&P 500,7.33,9.66,0.51%,337.00M,-1.41%,23.82B,6.74,10.51,-26.36%,334.64M,-7.06%,20.91B,0.85,2.11,107.20%,6.22%,3.18%,3.52B,1.26,0.07%,-3.83%,5.35,-7.97%,18.98B,1.56,13.18%,2.96%,20.81M,-15.11%,45.27,1.16,7.96%,21.78%,88.77 -20.22%,22.84%,61.12,2.42,14.68% 32.48%,12.48%,56.51 25.32%,124.47%,1.29 (1.81%),1.91,13.15% 8.31%,81.03%,2.18%,2.31%,44.62%,1.20 (1.69%),1.10,32.55%,28.89%,1.81,126.33%,"May 05, 2026",5.08,-3.18%,18.53%,43.45,1.92,8.51% 5.50%,5.08,19.88%,-1.50%,1.32,89.04,12.40%,1.00,-2.87%,-1.92%,0.88,71.44,20000,0.75,Apr 21 BMO,-4.71%,3.89M,70.82,"Jul 31, 2014",Yes / Yes,3.23% -2.28%,"

","3,445,891",-0.87%,SYF,2026-06-02,SP500_FUNDAMENTALS
Synopsys Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",113.89,4.32,4.67%,191.44M,-6.18%,94.26B,28.51,17.27,-0.05%,182.53M,2.01%,102.62B,1.72,3.67,86.19%,2.82%,15.93%,773.27M,10.87,14.38%,-0.63%,2.72,20.16%,8.67B,3.09,16.95%,2.19%,5.15M,4.80%,159.20,37.89,16.62%,3.83%,651.73 -24.46%,6.10%,12.99,35.79,8.63% 13.58%,1.88%,376.18 30.87%,8.30%,-,39.79,11.62% 13.86%,64.88%,4.97%,3.35%,93.95%,-,11.83,-69.00%,12.02%,18.84,847.08%,-,1.31,39.60%,8.91%,50.08,1.81,- -,1.43,-96.02%,-2.58%,1.21,568.62,0.00%,0.36,41.92%,6.53%,1.36,475.62,28000,0.35,May 27 AMC,5.10%,1.89M,492.29,"Feb 26, 1992",Yes / Yes,6.21% 1.12%,"

","2,586,182",3.50%,SNPS,2026-06-02,SP500_FUNDAMENTALS
T-Mobile US Inc,Communication Services,Telecom Services,USA,Mega,"NDX, S&P 500",19.86,9.40,54.11%,1.09B,-2.47%,202.09B,13.76,13.57,-0.12%,496.59M,-4.48%,319.49B,0.69,2.59,41.40%,3.77%,-13.59%,10.54B,2.23,7.42%,0.25%,3.37,-9.67%,90.53B,3.63,29.98%,4.91%,18.71M,-8.03%,51.46,52.89,19.90%,18.02%,261.56 -28.61%,-22.90%,3.53,12.93,67.63% 29.65%,6.20%,181.36 2.97%,34.43%,4.15 (2.22%),9.63,3.53% 5.24%,46.65%,2.13%,2.14%,31.79%,3.94 (2.11%),3.53,-8.46%,21.03%,4.65,338.96%,"May 29, 2026",0.97,9.48%,11.65%,40.55,1.43,- -,1.09,-11.93%,-2.21%,0.30,259.09,37.66%,2.17,10.63%,-4.67%,0.62,187.53,75000,2.04,Apr 28 AMC,-11.78%,5.55M,186.74,"Apr 19, 2007",Yes / Yes,12.95% 0.55%,"

","3,446,809",-0.42%,TMUS,2026-06-02,SP500_FUNDAMENTALS
Sysco Corp,Consumer Defensive,Food Distribution,USA,Large,S&P 500,20.45,3.61,0.20%,478.18M,-3.37%,35.25B,14.89,4.95,0.52%,477.23M,-1.33%,48.73B,2.49,1.51,88.28%,2.89%,-18.52%,1.74B,0.42,2.84%,-1.97%,2.94,-2.87%,83.57B,15.35,7.91%,6.39%,13.79M,0.04%,4.80,18.55,5.99%,82.29%,91.85 -19.73%,0.99%,3.97,19.36,12.18% 54.79%,10.62%,68.19 8.11%,3.42%,2.15 (2.92%),10.68,5.84% 9.00%,18.41%,1.80%,2.01%,-9.49%,2.16 (2.93%),0.58,-6.81%,4.13%,1.65,51.03%,"Jul 02, 2026",0.80,3.44%,2.08%,44.52,2.15,2.90% 3.53%,1.33,-13.78%,-0.50%,0.66,87.07,55.47%,6.70,4.70%,-1.70%,0.68,75.81,75000,6.11,Apr 28 BMO,-6.09%,4.70M,73.72,"Feb 26, 1971",Yes / Yes,-0.50% -0.19%,"

","3,315,641",-2.76%,SYY,2026-06-02,SP500_FUNDAMENTALS
T. Rowe Price Group Inc,Financial,Asset Management,USA,Large,S&P 500,11.14,9.33,1.85%,214.88M,0.51%,22.27B,10.96,9.48,-0.18%,210.31M,1.01%,20.09B,-,2.29,89.12%,11.93%,9.48%,2.04B,3.01,-2.93%,1.11%,10.81,1.79%,7.41B,2.07,0.48%,14.40%,25.09M,1.50%,50.16,5.97,-1.21%,19.31%,118.22 -12.10%,11.04%,17.41,8.25,11.32% -1.52%,18.19%,85.22 21.94%,-4.12%,5.18 (4.98%),6.55,4.08% 3.34%,79.28%,1.75%,2.04%,-44.78%,5.11 (4.92%),2.71,5.77%,35.84%,2.07,37.02%,"Jun 15, 2026",3.02,4.23%,27.59%,59.09,3.60,1.91% 7.13%,3.02,3.92%,0.46%,1.52,95.42,54.95%,0.04,5.28%,6.10%,1.07,104.53,7773,0.04,Apr 30 BMO,2.87%,2.32M,103.92,"Apr 02, 1986",Yes / Yes,8.26% 0.12%,"

","2,508,639",-0.58%,TROW,2026-06-02,SP500_FUNDAMENTALS
Targa Resources Corp,Energy,Oil & Gas Midstream,USA,Large,S&P 500,26.39,9.82,1.57%,214.73M,-6.38%,55.61B,21.13,12.26,-3.48%,211.27M,-0.38%,74.67B,1.14,2.74,95.54%,2.10%,8.13%,2.12B,3.34,26.79%,0.60%,3.19,49.64%,16.67B,17.74,13.20%,8.49%,4.43M,40.42%,14.61,277.08,18.61%,75.87%,280.00 -7.47%,64.05%,0.94,212.33,29.82% -,9.83%,144.14 79.74%,276.57%,4.93 (1.90%),13.98,-7.45% 15.75%,24.75%,2.48%,2.78%,549.65%,4.25 (1.64%),4.48,80.28%,22.59%,7.15,494.77%,"Apr 30, 2026",0.62,-1.23%,12.71%,49.84,1.60,38.88% 25.39%,0.72,143.55%,-1.46%,0.71,283.50,44.17%,6.10,-10.60%,3.02%,0.68,255.07,3570,5.88,May 07 BMO,29.31%,1.39M,259.08,"Dec 07, 2010",Yes / Yes,-10.32% -12.44%,"

","996,622",1.57%,TRGP,2026-06-02,SP500_FUNDAMENTALS
Take-Two Interactive Software Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,"NDX, S&P 500",-,-1.61,7.38%,185.40M,-0.25%,42.14B,22.52,10.08,-1.03%,171.96M,6.18%,43.10B,0.60,0.33,84.62%,3.83%,6.12%,-298.20M,6.33,64.79%,-2.43%,3.23,-6.83%,6.66B,11.99,49.21%,-3.21%,6.58M,-11.35%,18.94,21.05,37.84%,-10.56%,264.79 -14.28%,0.31%,10.79,91.32,38.68% -,-4.68%,187.63 20.97%,64.97%,-,36.06,7.56% 14.56%,54.24%,3.66%,3.50%,24.20%,-,6.47,93.64%,-1.65%,8.29,489.56%,-,1.24,18.16%,-4.48%,53.42,1.30,- -,1.24,98.48%,-0.54%,0.98,281.28,-,0.84,6.15%,5.99%,1.28,224.16,12909,0.81,May 21 AMC,-2.06%,2.04M,226.98,"Apr 15, 1997",Yes / Yes,41.88% 2.16%,"

","2,623,839",1.26%,TTWO,2026-06-02,SP500_FUNDAMENTALS
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,S&P 500,44.60,3.11,0.50%,202.30M,0.23%,28.05B,17.83,7.79,-17.47%,201.03M,-4.30%,30.90B,0.93,1.25,97.52%,7.79%,-11.26%,662.80M,3.57,36.71%,-1.09%,7.38,25.39%,7.85B,41.15,11.68%,9.62%,15.66M,8.64%,3.37,26.25,19.26%,60.91%,161.97 -14.30%,76.72%,5.29,15.98,-36.20% -,15.43%,76.92 80.46%,249.38%,1.58 (1.14%),15.37,1.60% 7.16%,72.49%,3.92%,3.69%,208.67%,1.55 (1.12%),3.94,-15.62%,22.19%,5.34,252.85%,"Jun 05, 2026",1.27,14.13%,8.44%,48.94,1.87,11.87% 6.75%,1.84,73.66%,1.45%,1.45,169.82,170.03%,5.75,21.20%,-2.44%,1.02,145.46,19000,5.29,May 07 BMO,9.19%,2.12M,138.81,"Oct 05, 2000",Yes / Yes,27.63% 7.54%,"

","2,173,144",-4.57%,TPR,2026-06-02,SP500_FUNDAMENTALS
TE Connectivity plc,Technology,Electronic Components,Ireland,Large,S&P 500,21.56,9.79,0.13%,292.14M,4.10%,61.62B,16.74,12.61,-21.82%,291.53M,-0.27%,66.31B,1.00,2.84,94.89%,2.52%,-0.42%,2.91B,3.30,28.11%,1.82%,2.85,-6.07%,18.70B,4.66,12.36%,11.79%,7.35M,-7.22%,45.30,55.51,16.75%,22.97%,252.56 -16.42%,31.87%,3.80,18.17,-6.23% -,15.47%,158.09 33.53%,72.25%,2.94 (1.39%),13.67,1.97% 7.24%,36.62%,2.91%,3.09%,53.50%,2.91 (1.38%),3.55,114.94%,20.79%,6.93,254.12%,"May 22, 2026",1.20,16.66%,15.54%,51.63,1.73,8.66% 7.67%,1.89,6593.53%,1.99%,1.16,269.11,44.15%,0.43,14.51%,-0.98%,0.81,213.41,93000,0.42,Apr 22 BMO,-4.54%,2.58M,211.09,"Jun 14, 2007",Yes / Yes,1.30% -0.04%,"

","2,106,437",-1.09%,TEL,2026-06-02,SP500_FUNDAMENTALS
Target Corp,Consumer Defensive,Discount Stores,USA,Large,S&P 500,16.32,7.58,0.21%,454.18M,-1.50%,56.19B,13.80,8.96,-6.11%,453.24M,-4.66%,71.86B,1.85,2.25,86.91%,3.17%,9.31%,3.45B,0.53,10.76%,0.96%,2.46,37.76%,106.38B,3.43,6.89%,6.04%,14.36M,26.56%,36.10,15.90,7.46%,22.02%,133.10 -7.05%,31.59%,7.78,18.54,10.78% -1.21%,10.12%,83.44 48.26%,-5.68%,4.38 (3.54%),8.87,-1.34% 2.29%,25.65%,2.85%,3.38%,-45.57%,4.56 (3.69%),0.68,-16.65%,4.64%,4.32,80.84%,"May 13, 2026",0.30,0.47%,3.24%,47.32,2.63,3.12% 10.95%,0.93,-24.50%,-1.12%,0.99,134.03,55.83%,1.17,6.70%,-0.22%,0.83,127.07,415000,1.08,May 20 BMO,17.15%,5.83M,123.71,"Sep 08, 1969",Yes / Yes,16.71% 3.17%,"

","4,859,276",-2.64%,TGT,2026-06-02,SP500_FUNDAMENTALS
Teledyne Technologies Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,30.84,19.76,0.87%,46.33M,-1.77%,28.24B,23.41,26.03,-2.77%,45.93M,-5.63%,30.19B,2.80,5.78,97.94%,3.25%,-11.49%,933.00M,4.54,9.71%,0.98%,4.59,22.46%,6.22B,2.64,7.90%,6.11%,1.49M,19.33%,231.05,54.15,8.36%,9.05%,693.38 -12.10%,22.17%,11.25,26.80,4.52% 12.23%,7.33%,483.02 26.18%,55.71%,-,19.78,3.76% 14.84%,39.29%,2.70%,2.45%,42.04%,-,4.85,12.76%,19.01%,17.10,515.44%,-,1.16,7.74%,14.99%,43.65,1.67,- -,1.76,21.54%,-2.42%,0.94,735.75,0.00%,0.23,7.50%,-3.30%,1.15,619.83,15800,0.19,Apr 22 BMO,4.49%,325.09K,609.47,"Nov 23, 1999",Yes / Yes,5.96% 2.96%,"

","371,411",-1.67%,TDY,2026-06-02,SP500_FUNDAMENTALS
Tesla Inc,Consumer Cyclical,Auto Manufacturers,USA,Mega,"NDX, S&P 500",379.94,1.09,22.41%,3.75B,-2.38%,1561.93B,170.72,2.44,-0.02%,2.91B,8.97%,1533.44B,6.93,0.44,43.44%,2.58%,3.11%,3.86B,15.96,14.68%,-0.82%,1.24,-2.51%,97.88B,18.57,27.96%,2.87%,75.19M,-7.52%,22.40,34.66,24.63%,4.86%,498.83 -16.63%,20.04%,12.00,223.13,-33.28% 38.32%,3.96%,273.21 52.22%,100.40%,-,132.33,5.19% 24.63%,19.07%,2.53%,3.59%,99.97%,-,15.67,-39.81%,5.41%,15.36,2741.23%,-,1.62,2.25%,3.95%,50.43,2.50,- -,2.04,16.01%,-1.60%,1.80,395.21,0.00%,0.19,15.78%,5.95%,0.72,435.79,134785,0.16,Apr 22 AMC,0.82%,60.55M,415.88,"Jun 29, 2010",Yes / Yes,15.85% 1.30%,"

","44,929,580",-4.57%,TSLA,2026-06-02,SP500_FUNDAMENTALS
Teradyne Inc,Technology,Semiconductor Equipment & Materials,USA,Large,S&P 500,68.38,5.40,0.69%,156.54M,3.08%,57.84B,37.42,9.87,-1.59%,155.46M,7.57%,57.67B,0.75,2.05,94.85%,3.94%,13.39%,854.06M,15.28,84.48%,-2.47%,1.73,105.97%,3.79B,18.40,35.14%,20.99%,6.13M,90.88%,20.08,235.50,49.78%,28.75%,422.11 -12.47%,370.06%,1.57,104.55,-6.29% -4.13%,26.62%,77.02 379.71%,258.36%,0.53 (0.14%),49.76,0.36% 0.43%,58.52%,6.64%,5.44%,182.51%,0.50 (0.14%),15.24,51.65%,27.21%,21.98,1766.95%,"May 21, 2026",1.41,30.33%,22.56%,53.23,1.95,2.94% 3.71%,2.15,314.51%,3.15%,1.80,380.47,13.84%,0.03,86.84%,5.56%,0.71,374.31,6600,0.02,Apr 28 AMC,57.11%,3.54M,369.47,"Oct 19, 1970",Yes / Yes,21.47% 6.87%,"

","2,522,209",-1.29%,TER,2026-06-02,SP500_FUNDAMENTALS
Texas Instruments Inc,Technology,Semiconductors,USA,Mega,"NDX, S&P 500",50.16,5.85,0.26%,910.00M,-5.18%,266.84B,33.05,8.87,-15.44%,907.73M,4.31%,275.79B,1.49,1.91,89.63%,2.01%,39.74%,5.34B,14.47,39.42%,0.15%,2.48,77.32%,18.44B,15.90,16.76%,15.66%,18.21M,69.00%,18.44,52.29,22.21%,32.16%,331.51 -11.56%,60.35%,5.61,71.71,-16.65% -1.81%,17.98%,152.73 91.97%,66.77%,5.75 (1.96%),31.49,-4.07% 4.10%,57.32%,4.23%,3.34%,55.13%,5.62 (1.92%),14.96,10.49%,36.02%,11.74,380.10%,"May 05, 2026",2.94,14.89%,28.94%,52.68,2.32,5.45% 8.13%,4.46,31.23%,-2.38%,1.31,293.16,100.97%,0.84,18.58%,15.43%,1.32,305.68,33000,0.77,Apr 22 AMC,43.87%,7.33M,293.20,"Oct 01, 1953",Yes / Yes,23.19% 6.60%,"

","9,622,172",-4.08%,TXN,2026-06-02,SP500_FUNDAMENTALS
Texas Pacific Land Corp,Energy,Oil & Gas E&P,USA,Large,S&P 500,50.47,7.30,0.49%,68.97M,-8.41%,25.40B,36.39,10.12,-0.44%,68.63M,-17.00%,25.17B,-,2.26,74.41%,6.12%,-30.67%,503.63M,30.27,30.54%,0.69%,8.83,28.02%,839.02M,16.32,11.20%,32.44%,4.20M,28.20%,22.56,101.92,-,36.47%,547.20 -32.71%,-0.84%,3.61,52.02,2.80% 22.56%,32.04%,269.23 36.77%,152.75%,2.40 (0.65%),36.52,6.15% 21.41%,85.54%,4.43%,4.35%,126.83%,2.27 (0.62%),29.99,9.42%,74.42%,17.66,1931.61%,"Jun 01, 2026",4.23,15.30%,60.03%,30.87,2.50,17.00% 13.92%,4.23,18.46%,-7.85%,0.61,446.67,30.59%,0.01,20.84%,-14.64%,1.08,393.00,114,0.01,May 06 AMC,0.47%,475.35K,368.23,"Jan 01, 1927",Yes / Yes,2.48% 1.64%,"

","519,365",-6.30%,TPL,2026-06-02,SP500_FUNDAMENTALS
Textron Inc,Industrials,Aerospace & Defense,USA,Large,S&P 500,17.11,5.23,0.75%,173.86M,-2.44%,15.58B,12.23,7.32,-18.53%,172.58M,-6.64%,18.18B,1.23,1.54,90.48%,3.05%,-11.02%,934.00M,1.03,6.80%,-0.44%,3.76,7.89%,15.19B,1.95,12.42%,5.34%,5.26M,2.78%,46.03,9.68,9.95%,12.25%,101.57 -11.79%,21.02%,9.26,18.14,8.45% 30.51%,7.91%,72.76 23.13%,43.78%,0.08 (0.09%),12.69,4.77% 4.90%,17.99%,1.61%,2.40%,29.73%,0.08 (0.09%),1.20,18.21%,6.77%,2.25,134.59%,"Jun 12, 2026",0.75,9.48%,6.15%,45.51,2.22,0.00% 0.00%,1.72,10.80%,-1.61%,0.91,105.15,1.57%,0.53,11.77%,-0.95%,0.98,91.76,34000,0.48,Apr 30 BMO,2.06%,1.40M,89.59,"Dec 22, 1947",Yes / Yes,11.19% 5.46%,"

","1,415,172",-2.36%,TXT,2026-06-02,SP500_FUNDAMENTALS
Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,USA,Large,S&P 500,27.16,18.19,0.21%,371.62M,10.21%,183.60B,18.16,27.20,-12.77%,370.82M,3.15%,223.62B,1.92,5.72,92.92%,1.29%,-2.86%,6.85B,4.06,8.71%,-2.48%,2.10,-16.72%,45.20B,3.54,9.41%,6.45%,4.77M,-14.74%,139.75,56.32,9.47%,13.52%,643.99 -23.28%,22.65%,8.77,27.21,0.18% 2.11%,7.44%,385.46 28.17%,-4.88%,1.85 (0.37%),19.73,-0.27% 6.70%,40.13%,3.31%,2.97%,10.52%,1.76 (0.36%),4.95,6.54%,18.87%,14.75,222.78%,"Jun 15, 2026",1.15,5.36%,15.15%,62.85,1.38,12.75% 14.34%,1.53,11.32%,7.36%,0.87,608.41,9.70%,0.83,6.18%,2.91%,1.39,492.51,125000,0.77,Apr 23 BMO,-6.22%,2.27M,494.04,"Mar 17, 1980",Yes / Yes,3.65% 1.29%,"

","3,194,696",0.31%,TMO,2026-06-02,SP500_FUNDAMENTALS
TJX Companies Inc,Consumer Cyclical,Apparel Retail,USA,Large,S&P 500,29.67,5.15,0.15%,1.11B,-3.49%,168.74B,26.50,5.76,-1.77%,1.11B,-2.55%,177.34B,2.51,1.19,93.18%,1.28%,-4.50%,5.79B,2.74,10.68%,-0.44%,2.81,-0.25%,61.58B,16.23,10.10%,17.03%,14.14M,-0.56%,9.41,30.24,10.55%,61.25%,165.82 -7.88%,20.37%,5.05,30.81,17.93% 130.72%,26.47%,119.84 27.46%,99.28%,1.85 (1.21%),20.29,6.53% 13.44%,31.29%,1.96%,2.26%,127.34%,1.76 (1.15%),2.88,21.36%,12.10%,3.44,298.83%,"May 14, 2026",0.54,8.06%,9.40%,45.05,1.67,12.94% 45.58%,1.14,29.95%,-0.43%,0.62,180.56,34.90%,1.36,9.24%,-2.48%,1.09,154.75,377000,1.10,May 20 BMO,1.43%,5.03M,152.75,"May 12, 1964",Yes / Yes,16.82% 2.20%,"

","5,893,169",-1.29%,TJX,2026-06-02,SP500_FUNDAMENTALS
TKO Group Holdings Inc,Communication Services,Entertainment,USA,Large,S&P 500,76.54,2.72,17.27%,74.96M,8.86%,39.84B,39.33,5.30,-0.51%,62.02M,12.03%,48.23B,0.89,1.53,102.02%,15.78%,-7.33%,226.35M,7.87,107.36%,0.31%,6.86,7.81%,5.06B,4.63,13.11%,1.46%,9.78M,-0.25%,45.04,23.08,44.31%,6.01%,226.94 -8.14%,32.10%,9.03,23.47,- 7.62%,2.74%,152.29 36.89%,117.25%,1.54 (0.74%),30.74,60.74% 37.19%,48.69%,4.40%,3.43%,288.87%,2.70 (1.30%),9.53,33.90%,20.55%,6.72,1121.49%,"Mar 16, 2026",1.28,47.04%,4.47%,69.85,1.61,68.59% 36.80%,1.28,62.99%,8.97%,0.60,234.39,101.83%,1.47,25.86%,8.92%,0.87,205.18,4000,1.44,May 06 AMC,6.00%,1.43M,208.47,"Oct 19, 1999",Yes / Yes,0.69% 0.31%,"

","1,247,559",1.60%,TKO,2026-06-02,SP500_FUNDAMENTALS
Trane Technologies plc,Industrials,Building Products & Equipment,Ireland,Large,S&P 500,34.69,12.93,0.26%,221.20M,-0.57%,99.14B,26.35,17.02,-11.09%,220.47M,-8.95%,102.70B,1.87,4.27,90.39%,1.95%,-3.80%,2.90B,4.59,14.20%,0.21%,3.22,6.87%,21.60B,11.55,14.11%,13.70%,4.31M,15.23%,38.84,92.29,14.10%,36.52%,503.47 -10.92%,4.23%,4.86,30.76,20.17% 29.52%,23.16%,348.06 28.85%,170.31%,4.10 (0.91%),23.70,10.06% 11.35%,35.92%,2.05%,2.45%,139.13%,3.87 (0.86%),4.75,7.42%,18.33%,11.78,769.31%,"Jun 05, 2026",0.77,6.36%,13.42%,42.33,2.18,11.95% 12.14%,1.10,-1.96%,-3.36%,1.21,525.85,28.97%,0.54,5.99%,-2.02%,0.92,451.30,44000,0.46,Apr 30 BMO,4.79%,1.34M,448.47,"Jan 01, 1919",Yes / Yes,3.86% 3.21%,"

","1,269,085",-0.63%,TT,2026-06-02,SP500_FUNDAMENTALS
Trade Desk Inc,Communication Services,Advertising Agencies,USA,Large,S&P 500,26.17,0.89,11.13%,427.89M,3.75%,10.92B,19.40,1.20,12.45%,417.76M,-1.57%,9.93B,1.21,0.18,80.76%,18.32%,-4.52%,432.62M,3.68,10.74%,2.94%,3.71,-40.63%,2.97B,4.46,20.12%,7.56%,76.55M,-38.83%,5.21,7.76,16.01%,16.74%,91.45 -74.61%,-69.13%,2.99,12.96,103.36% 12.67%,15.45%,19.74 17.63%,-68.30%,-,13.71,22.44% 28.21%,77.83%,5.54%,5.68%,-60.18%,-,3.35,6.91%,20.26%,1.32,-,-,1.68,15.55%,14.57%,55.20,2.51,- -,1.68,-16.77%,4.95%,1.01,25.79,0.00%,0.17,11.82%,4.00%,1.10,21.56,3843,0.14,May 07 AMC,-35.32%,20.66M,23.22,"Sep 21, 2016",Yes / Yes,-8.36% 1.47%,"

","22,943,312",7.70%,TTD,2026-06-02,SP500_FUNDAMENTALS
Tractor Supply Co,Consumer Cyclical,Specialty Retail,USA,Large,S&P 500,15.61,2.04,0.28%,525.51M,0.51%,16.67B,13.77,2.31,-13.15%,522.99M,-9.46%,22.85B,1.82,0.86,94.66%,4.80%,-39.21%,1.08B,1.07,3.39%,-3.49%,2.60,-41.83%,15.65B,6.64,8.36%,9.81%,25.12M,-36.45%,4.78,74.32,7.58%,45.50%,63.99 -50.34%,-34.34%,0.43,30.11,1.99% 10.06%,12.78%,29.42 8.02%,-22.98%,0.97 (3.04%),11.71,3.00% 7.89%,33.23%,3.97%,3.67%,-12.63%,0.94 (2.96%),1.46,1.15%,9.28%,1.18,64.54%,"May 27, 2026",0.16,4.64%,6.91%,39.98,2.00,7.53% 25.12%,1.38,-7.24%,1.75%,0.46,46.73,44.67%,2.55,3.61%,-16.39%,1.23,31.53,52000,2.37,Apr 21 BMO,-36.87%,9.67M,31.78,"Feb 18, 1994",Yes / Yes,-9.20% -1.08%,"

","11,893,963",0.79%,TSCO,2026-06-02,SP500_FUNDAMENTALS
Travelers Companies Inc,Financial,Insurance - Property & Casualty,USA,Large,"DJIA, S&P 500",8.60,33.61,0.51%,212.60M,-5.72%,61.44B,10.10,28.61,-15.72%,211.55M,-5.31%,-,6.43,4.83,86.58%,2.74%,-7.00%,7.55B,1.26,1.68%,-3.14%,4.06,-1.90%,48.94B,1.92,1.98%,5.88%,5.80M,-0.39%,150.45,-,1.57%,25.27%,313.12 -7.73%,4.80%,-,5.37,32.56% 21.13%,18.57%,249.19 15.95%,68.67%,4.81 (1.66%),-,9.80% 8.83%,-,1.91%,1.80%,79.58%,4.40 (1.52%),-,83.05%,20.21%,5.62,151.59%,"Jun 10, 2026",-,4.12%,15.42%,33.24,2.53,5.83% 5.24%,0.36,357.23%,-3.72%,0.50,317.57,15.86%,0.29,0.97%,-3.40%,1.02,291.89,34000,0.28,Apr 16 BMO,0.41%,1.43M,288.93,"Nov 17, 1975",Yes / Yes,9.08% -3.52%,"

","1,579,898",-1.01%,TRV,2026-06-02,SP500_FUNDAMENTALS
Transdigm Group Incorporated,Industrials,Aerospace & Defense,USA,Large,S&P 500,38.63,32.06,1.25%,55.97M,2.05%,69.27B,26.36,46.98,-28.23%,55.23M,6.76%,97.40B,2.02,10.22,96.77%,1.78%,-5.91%,1.86B,7.29,7.14%,-1.13%,2.45,-8.61%,9.50B,-,17.47%,7.87%,0.98M,-6.88%,-167.97,17.83,13.08%,-,1519.35 -18.49%,-9.87%,69.44,37.44,33.74% 31.12%,8.57%,1123.61 10.22%,86.18%,-,20.00,17.55% 11.58%,57.62%,2.42%,2.75%,125.77%,-,10.25,8.24%,47.13%,34.10,644.72%,"Sep 02, 2025",2.53,13.26%,19.61%,55.94,1.83,- -,3.52,11.50%,2.51%,0.92,1532.35,0.00%,-,18.31%,3.55%,1.08,1258.32,16500,-,May 05 BMO,-3.71%,400.31K,1238.41,"Mar 15, 2006",Yes / Yes,4.12% 3.06%,"

","434,044",-1.58%,TDG,2026-06-02,SP500_FUNDAMENTALS
Trimble Inc,Technology,Scientific & Technical Instruments,USA,Large,S&P 500,30.50,1.91,0.42%,233.11M,3.21%,13.56B,14.26,4.08,-5.58%,232.12M,-13.62%,14.73B,0.94,0.80,97.35%,2.98%,-15.00%,456.20M,3.68,14.63%,-2.86%,3.28,-28.45%,3.69B,2.39,13.62%,5.10%,6.91M,-25.78%,24.33,57.90,15.10%,8.25%,87.50 -33.54%,-18.41%,1.00,28.21,-0.78% 2.58%,6.48%,52.80 10.13%,21.07%,-,16.87,-0.81% 2.65%,66.60%,3.50%,3.79%,-25.86%,-,4.00,-68.85%,18.24%,2.04,127.41%,-,0.88,3.25%,12.37%,45.25,1.31,- -,1.01,54.12%,0.10%,1.37,85.33,0.00%,0.25,11.81%,-7.79%,1.77,56.41,11500,0.25,May 06 BMO,-20.62%,2.11M,58.15,"Jul 20, 1990",Yes / Yes,9.71% 3.79%,"

","3,779,588",3.08%,TRMB,2026-06-02,SP500_FUNDAMENTALS
Tyler Technologies Inc,Technology,Software - Application,USA,Large,S&P 500,45.57,7.24,0.52%,42.45M,5.29%,13.91B,23.02,14.33,-3.34%,41.95M,-3.32%,13.61B,1.76,3.18,102.23%,5.53%,-6.99%,315.73M,5.84,11.73%,-1.34%,3.86,-29.21%,2.38B,3.93,13.36%,6.32%,2.32M,-27.34%,83.83,40.16,13.09%,8.93%,621.34 -46.92%,-42.84%,8.21,20.22,22.97% 8.96%,8.78%,283.71 16.25%,-17.33%,-,26.15,8.02% 15.87%,44.38%,3.34%,3.60%,-17.95%,-,5.72,8.27%,15.47%,12.62,113.00%,-,1.00,8.68%,13.26%,55.29,1.48,- -,1.00,2.01%,4.63%,0.81,442.40,0.00%,0.01,8.55%,0.38%,1.29,313.15,7800,0.01,Apr 29 AMC,-22.41%,601.06K,329.83,"Jul 31, 1967",Yes / Yes,2.84% 0.80%,"

","780,979",5.33%,TYL,2026-06-02,SP500_FUNDAMENTALS
