Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Fetch_Date,Source_Index
ServiceNow Inc,Technology,Software - Application,USA,Large,S&P 500,61.95,1.68,0.91%,1.03B,-8.79%,107.41B,20.59,5.06,-0.18%,1.02B,15.08%,104.65B,0.99,0.86,86.30%,5.97%,-9.34%,1.76B,7.69,18.34%,-3.20%,2.25,-39.97%,13.96B,9.16,21.79%,7.75%,61.05M,-32.01%,11.37,20.70,20.90%,16.07%,211.48 -50.75%,-47.33%,5.03,23.18,73.56% 70.18%,12.51%,81.24 28.20%,-9.34%,-,37.20,22.38% 24.05%,76.56%,5.28%,5.97%,3.03%,-,7.50,13.59%,14.76%,7.07,599.27%,-,0.79,21.72%,12.59%,48.10,1.36,- -,0.79,2.64%,-5.12%,0.94,140.76,0.00%,0.21,22.09%,4.76%,0.84,102.15,29187,0.20,Apr 22 AMC,-24.57%,27.19M,104.15,"Jun 29, 2012",Yes / Yes,-0.01% 0.78%,"

","23,017,970",1.96%,NOW,2026-06-16,SP500_FUNDAMENTALS
Sherwin-Williams Co,Basic Materials,Specialty Chemicals,USA,Large,"DJIA, S&P 500",30.73,10.42,6.35%,246.60M,6.91%,78.98B,24.29,13.19,-0.04%,230.97M,3.58%,93.37B,2.70,3.50,82.02%,2.76%,-0.77%,2.60B,3.30,2.55%,-1.66%,3.22,-2.75%,23.94B,17.82,12.49%,10.19%,6.37M,-1.17%,17.97,364.14,9.00%,60.72%,379.65 -15.65%,-4.66%,0.88,27.19,9.95% 6.86%,16.12%,289.86 10.48%,28.37%,2.99 (0.93%),20.09,2.10% 5.12%,48.67%,2.77%,2.55%,17.90%,3.18 (0.99%),3.90,-1.60%,16.48%,8.50,230.24%,"May 22, 2026",0.53,3.90%,10.86%,58.03,1.96,9.60% 12.04%,0.86,8.00%,4.72%,1.12,375.21,30.81%,3.30,6.81%,0.96%,1.25,317.30,64249,2.64,Apr 28 BMO,-4.53%,1.98M,320.24,"Jul 02, 1962",Yes / Yes,3.39% 1.91%,"

","2,678,982",0.93%,SHW,2026-06-16,SP500_FUNDAMENTALS
Simon Property Group Inc,Real Estate,REIT - Retail,USA,Large,S&P 500,39.46,5.47,0.99%,324.28M,4.01%,69.94B,31.28,6.89,-0.16%,321.07M,6.34%,99.89B,-,1.59,93.81%,2.74%,13.91%,1.82B,10.52,-53.55%,0.86%,5.48,18.59%,6.65B,14.51,4.74%,13.12%,8.81M,16.50%,14.86,128.81,-16.03%,126.84%,220.43 -2.17%,37.45%,1.67,19.66,-5.48% 6.99%,15.87%,155.44 38.74%,94.49%,9.05 (4.20%),20.96,6.35% 6.70%,58.15%,2.23%,1.78%,64.31%,8.80 (4.08%),15.03,-18.35%,48.27%,4.12,5.63%,"Jun 09, 2026",0.36,10.91%,27.42%,64.15,2.18,7.41% 7.34%,0.36,-13.10%,3.98%,1.34,215.37,151.42%,5.96,19.29%,5.85%,1.34,219.04,3600,5.14,May 11 AMC,13.47%,1.61M,215.66,"Dec 14, 1993",Yes / Yes,1.54% 13.90%,"

","2,222,737",-1.54%,SPG,2026-06-16,SP500_FUNDAMENTALS
J.M. Smucker Co,Consumer Defensive,Packaged Foods,USA,Large,S&P 500,-,-1.31,2.25%,106.66M,13.92%,12.37B,10.75,10.78,-0.21%,104.26M,15.71%,19.44B,1.38,2.20,91.81%,4.85%,10.43%,-138.70M,1.37,8.88%,-2.09%,2.63,14.89%,9.05B,2.23,8.22%,-0.81%,5.06M,18.54%,51.98,211.03,7.79%,-2.39%,119.39 -2.89%,21.12%,0.55,10.70,-14.82% -,-1.15%,88.25 31.38%,-24.16%,4.45 (3.84%),9.37,2.00% 2.49%,33.19%,3.93%,2.90%,-13.98%,4.40 (3.80%),2.15,88.76%,16.77%,3.30,-19.22%,"May 15, 2026",0.33,3.72%,-1.53%,73.30,2.09,2.55% 4.10%,0.78,153.00%,9.76%,0.25,123.93,-,1.29,5.80%,15.98%,0.61,116.49,8000,1.18,Jun 09 BMO,12.05%,1.92M,115.94,"Oct 31, 1994",Yes / Yes,5.05% 0.46%,"

","1,190,183",-0.47%,SJM,2026-06-16,SP500_FUNDAMENTALS
Skyworks Solutions Inc,Technology,Semiconductors,USA,Large,S&P 500,31.71,2.41,0.44%,150.40M,1.18%,11.47B,14.74,5.17,0.00%,149.74M,13.72%,11.24B,16.94,1.03,113.00%,18.75%,39.82%,361.20M,2.84,-15.76%,10.76%,6.66,11.74%,4.04B,1.99,3.56%,4.58%,28.08M,20.26%,38.34,8.07,0.87%,6.17%,90.90 -16.11%,7.03%,9.45,16.33,-26.69% -8.50%,5.63%,51.93 46.85%,-30.40%,2.85 (3.73%),13.14,-9.34% 4.02%,41.05%,5.77%,6.20%,-55.57%,2.84 (3.72%),2.78,-6.12%,9.71%,4.28,17.34%,"May 26, 2026",1.70,2.33%,8.93%,54.75,2.88,6.90% 9.08%,2.38,-45.35%,0.12%,1.48,72.38,91.35%,0.21,-1.00%,12.04%,1.04,73.97,10000,0.11,May 05 AMC,14.75%,4.22M,76.26,"Sep 07, 1984",Yes / Yes,10.13% 4.65%,"

","4,384,130",3.10%,SWKS,2026-06-16,SP500_FUNDAMENTALS
Smurfit WestRock plc,Consumer Cyclical,Packaging & Containers,Ireland,Large,S&P 500,62.03,0.72,0.56%,524.46M,9.90%,23.27B,14.16,3.14,-2.19%,521.55M,11.22%,36.88B,0.68,0.44,95.57%,5.26%,12.91%,380.00M,0.75,14.69%,1.38%,5.11,17.10%,31.23B,1.29,33.68%,0.85%,27.41M,15.10%,34.43,34.53,20.68%,2.12%,52.65 -15.46%,6.03%,1.29,21.96,-29.65% -12.44%,1.21%,32.73 36.00%,18.98%,1.84 (4.14%),8.01,32.29% 26.24%,18.36%,5.83%,4.15%,-16.10%,1.77 (3.97%),1.18,-40.94%,6.17%,1.82,78.76%,"May 15, 2026",0.95,20.90%,1.22%,63.00,1.16,5.07% -5.67%,1.44,-83.07%,10.22%,0.95,53.27,130.29%,0.79,0.73%,9.81%,1.43,43.32,97000,0.74,Apr 30 BMO,8.48%,5.37M,44.51,"Apr 25, 2008",Yes / Yes,-15.97% 1.91%,"

","7,661,851",2.75%,SW,2026-06-16,SP500_FUNDAMENTALS
Solventum Corp,Healthcare,Medical Instruments & Supplies,USA,Large,S&P 500,9.42,8.16,15.07%,173.53M,-2.36%,13.32B,10.89,7.06,0.01%,147.07M,3.33%,18.04B,1.33,1.89,75.81%,5.16%,14.54%,1.43B,1.61,7.12%,1.57%,4.46,-7.11%,8.28B,2.69,7.88%,10.01%,7.58M,-2.95%,28.63,23.74,8.17%,34.80%,88.20 -12.81%,4.20%,3.24,-,4.51% 1.23%,14.69%,62.38 23.28%,-,-,12.35,0.79% 0.47%,56.60%,3.46%,3.27%,-,-,2.18,277.03%,11.90%,2.50,-,-,0.75,-0.28%,17.29%,50.96,2.39,- -,1.07,-90.54%,-1.08%,0.73,83.08,0.00%,1.06,-3.04%,5.90%,0.77,78.87,20000,0.96,May 05 AMC,3.45%,1.70M,76.90,"Mar 26, 2024",Yes / Yes,9.42% 2.01%,"

","1,399,995",-2.50%,SOLV,2026-06-16,SP500_FUNDAMENTALS
Snap-on Inc,Industrials,Tools & Accessories,USA,Large,S&P 500,19.97,19.36,2.36%,51.80M,1.57%,20.03B,18.33,21.10,-5.76%,50.58M,5.53%,19.60B,-,4.95,98.38%,6.76%,4.61%,1.02B,3.84,3.06%,1.70%,9.12,10.00%,5.22B,3.36,6.66%,12.34%,3.42M,12.20%,115.03,11.42,-,17.83%,400.88 -3.55%,24.72%,33.85,18.59,4.48% 10.89%,14.80%,301.82 28.10%,40.97%,10.07 (2.60%),13.68,2.11% 5.52%,51.61%,2.30%,1.86%,67.31%,9.46 (2.45%),3.75,1.23%,25.53%,7.89,152.62%,"May 20, 2026",2.74,2.99%,19.60%,59.61,2.85,14.64% 14.66%,3.53,3.84%,3.30%,0.73,391.83,46.18%,0.22,5.24%,2.95%,0.82,387.48,13000,0.16,Apr 23 BMO,7.91%,375.03K,386.63,"Feb 27, 1978",Yes / Yes,-1.31% 2.53%,"

","306,655",-0.22%,SNA,2026-06-16,SP500_FUNDAMENTALS
Southwest Airlines Co,Industrials,Airlines,USA,Large,S&P 500,29.36,1.57,1.07%,515.47M,12.34%,22.52B,10.14,4.54,-0.00%,483.56M,17.16%,25.59B,0.13,0.48,88.99%,6.05%,14.54%,818.00M,0.78,187.04%,-6.46%,4.07,13.11%,28.88B,3.45,70.17%,2.61%,29.26M,11.49%,13.34,6.77,76.86%,10.07%,55.11 -16.39%,45.23%,6.81,-,-1.92% -,6.75%,28.98 59.03%,35.65%,0.77 (1.67%),9.07,5.63% 25.41%,19.62%,5.44%,3.78%,-19.33%,0.72 (1.56%),0.89,72.71%,4.35%,1.76,15.37%,"Jun 11, 2026",0.41,4.72%,2.83%,65.49,2.54,58.74% 31.95%,0.48,276.91%,9.78%,1.15,46.23,90.90%,0.93,12.77%,13.51%,0.90,45.47,72790,0.76,Apr 22 AMC,17.65%,7.18M,46.08,"Oct 24, 1975",Yes / Yes,-4.90% -0.32%,"

","6,768,922",1.34%,LUV,2026-06-16,SP500_FUNDAMENTALS
Southern Company,Utilities,Utilities - Regulated Electric,USA,Large,S&P 500,24.00,3.91,0.13%,1.13B,2.78%,105.76B,19.05,4.92,-3.27%,1.13B,0.15%,183.57B,2.48,0.98,71.74%,2.64%,-5.34%,4.36B,3.51,6.43%,-0.51%,5.66,10.73%,30.17B,2.85,7.61%,2.86%,29.71M,7.59%,32.93,107.16,7.69%,12.30%,100.83 -6.96%,3.84%,0.88,-,6.29% 6.75%,4.13%,83.80 11.96%,32.59%,3.04 (3.24%),13.61,0.30% 7.86%,29.31%,2.05%,1.82%,45.86%,2.98 (3.18%),6.08,-6.26%,24.15%,1.73,84.39%,"May 18, 2026",0.44,8.33%,14.46%,53.14,2.63,2.88% 2.97%,0.65,-0.42%,1.09%,0.34,102.47,75.11%,2.05,8.00%,-0.05%,1.30,94.00,29800,1.84,Apr 30 BMO,1.43%,5.25M,93.82,"Sep 30, 1949",Yes / Yes,8.96% 4.02%,"

","6,925,611",-0.19%,SO,2026-06-16,SP500_FUNDAMENTALS
Starbucks Corp,Consumer Cyclical,Restaurants,USA,Large,"NDX, S&P 500",77.54,1.31,0.21%,1.14B,7.14%,115.78B,33.20,3.06,-0.56%,1.14B,-4.52%,138.48B,1.63,0.65,83.90%,4.24%,3.85%,1.50B,3.01,12.23%,0.95%,6.25,19.88%,38.45B,-,27.99%,4.81%,48.18M,20.64%,-7.43,68.10,20.32%,-,108.88 -6.70%,8.93%,1.49,42.47,-16.85% 15.70%,11.84%,77.99 30.26%,0.21%,2.51 (2.47%),26.41,4.86% 9.59%,15.85%,2.83%,2.61%,-9.21%,2.47 (2.43%),3.60,-52.37%,9.15%,2.67,83.54%,"May 15, 2026",0.73,5.88%,3.89%,53.82,2.50,7.57% 8.27%,0.92,32.61%,1.32%,0.97,107.28,149.81%,-,8.81%,0.74%,0.91,103.04,381000,-,Apr 28 AMC,10.76%,7.71M,101.59,"Jun 26, 1992",Yes / Yes,17.56% 3.95%,"

","7,052,404",-1.41%,SBUX,2026-06-16,SP500_FUNDAMENTALS
Stanley Black & Decker Inc,Industrials,Tools & Accessories,USA,Large,S&P 500,34.74,2.44,0.28%,155.44M,7.98%,13.18B,13.62,6.22,0.00%,155.02M,9.59%,19.34B,0.98,1.20,92.77%,5.06%,19.30%,371.10M,0.87,14.64%,0.20%,4.19,10.79%,15.23B,1.47,16.26%,1.68%,7.84M,14.16%,57.75,38.44,13.87%,4.17%,93.37 -9.18%,29.94%,2.21,18.17,- -18.72%,2.71%,61.90 37.00%,-7.30%,3.32 (3.92%),11.06,-3.71% 2.99%,29.76%,4.25%,3.18%,-58.07%,3.32 (3.92%),1.27,3.45%,8.24%,2.85,-24.18%,"Jun 08, 2026",0.43,-0.06%,2.44%,65.78,2.67,1.24% 3.49%,1.14,-34.37%,7.70%,1.19,87.00,124.71%,0.72,2.72%,10.64%,0.76,83.62,43500,0.52,Apr 29 BMO,12.12%,1.87M,84.80,"Jun 15, 1966",Yes / Yes,35.30% 2.64%,"

","1,428,912",1.41%,SWK,2026-06-16,SP500_FUNDAMENTALS
State Street Corp,Financial,Asset Management,USA,Large,S&P 500,16.97,9.86,0.49%,276.92M,3.44%,46.32B,12.12,13.80,-7.09%,275.41M,8.85%,-,0.80,3.14,94.50%,1.73%,39.22%,2.83B,2.14,20.44%,-1.21%,2.32,29.14%,21.62B,1.92,11.07%,0.80%,4.76M,29.73%,87.33,-,15.12%,11.25%,168.29 -0.54%,74.09%,-,-,9.36% 8.26%,5.78%,95.67 74.95%,124.21%,3.48 (2.08%),-,19.16% 14.10%,-,2.55%,2.24%,95.09%,3.28 (1.96%),-,10.86%,18.04%,3.68,189.02%,"Jul 01, 2026",-,1.43%,13.06%,70.92,1.94,10.06% 9.00%,4.45,22.20%,5.11%,1.44,163.82,34.04%,1.09,0.63%,10.13%,1.16,167.63,51503,0.91,Apr 17 BMO,29.10%,2.05M,167.37,"Mar 17, 1980",Yes / Yes,7.70% 3.56%,"

","2,372,528",-0.16%,STT,2026-06-16,SP500_FUNDAMENTALS
Steel Dynamics Inc,Basic Materials,Steel,USA,Large,S&P 500,29.16,9.34,6.76%,144.44M,1.87%,39.25B,14.87,18.30,-0.32%,134.46M,15.98%,42.87B,0.48,4.16,85.56%,2.82%,56.18%,1.37B,2.06,102.93%,0.26%,3.29,57.33%,19.01B,4.29,12.89%,8.40%,3.79M,60.63%,63.45,70.53,31.04%,15.25%,285.88 -4.79%,103.92%,3.86,59.05,-27.45% 25.23%,10.28%,119.89 127.03%,156.88%,2.12 (0.78%),18.51,-6.53% 13.61%,13.89%,4.19%,3.51%,330.82%,2.03 (0.75%),2.25,23.34%,9.15%,9.36,952.96%,"Jun 30, 2026",1.33,10.44%,7.22%,63.63,2.14,13.72% 14.87%,3.13,92.81%,5.19%,1.52,270.64,25.03%,0.46,19.13%,16.64%,1.40,282.76,14400,0.46,Apr 20 AMC,49.54%,1.15M,272.19,"Nov 22, 1996",Yes / Yes,-0.17% 2.47%,"

","1,613,899",-3.74%,STLD,2026-06-16,SP500_FUNDAMENTALS
Stryker Corp,Healthcare,Medical Devices,USA,Large,S&P 500,35.67,8.63,5.98%,383.40M,2.13%,118.05B,18.40,16.73,-3.47%,360.42M,0.80%,130.32B,1.67,3.49,79.97%,1.73%,-11.91%,3.34B,4.67,9.90%,-0.95%,2.50,-12.76%,25.27B,5.14,11.70%,7.23%,6.24M,-12.39%,59.93,39.82,11.03%,15.20%,404.87 -23.94%,-18.38%,7.73,25.83,10.83% 14.84%,8.89%,281.00 9.59%,4.16%,3.54 (1.15%),18.51,10.83% 11.84%,61.97%,2.76%,2.53%,19.97%,3.44 (1.12%),5.16,16.34%,23.02%,8.42,169.32%,"Jun 30, 2026",1.25,8.84%,13.21%,49.71,1.60,6.31% 7.67%,2.11,13.88%,-0.00%,0.78,389.16,40.48%,0.66,2.63%,-2.15%,0.98,312.20,56000,0.63,Apr 30 AMC,-12.50%,2.50M,307.94,"Mar 17, 1980",Yes / Yes,-12.77% -5.00%,"

","2,444,473",-1.36%,SYK,2026-06-16,SP500_FUNDAMENTALS
Steris Plc,Healthcare,Medical Devices,Ireland,Large,S&P 500,25.96,7.93,0.36%,97.80M,-1.95%,20.07B,16.89,12.19,-2.50%,97.25M,-4.65%,21.73B,1.86,2.50,98.91%,1.86%,-5.99%,782.50M,3.38,9.76%,1.47%,2.38,-18.44%,5.94B,2.80,9.19%,7.49%,1.81M,-18.77%,73.45,45.65,9.08%,11.35%,269.44 -23.57%,-14.67%,4.51,20.64,95.07% 11.37%,8.58%,195.14 5.53%,-3.56%,2.64 (1.28%),13.31,9.38% 13.82%,44.83%,2.41%,2.40%,3.89%,2.52 (1.22%),3.66,26.55%,19.32%,5.28,206.67%,"Jun 08, 2026",1.54,8.73%,13.18%,38.88,1.73,10.16% 9.40%,2.09,45.98%,-2.96%,0.93,269.00,31.04%,0.29,7.29%,-4.53%,0.86,207.56,17937,0.27,May 11 AMC,-14.01%,758.68K,205.93,"Jun 01, 1992",Yes / Yes,-0.65% -0.39%,"

","676,143",-0.79%,STE,2026-06-16,SP500_FUNDAMENTALS
Super Micro Computer Inc,Technology,Computer Hardware,USA,Large,S&P 500,16.27,1.90,13.87%,601.38M,-29.87%,18.55B,9.74,3.17,0.00%,517.98M,-6.60%,26.40B,0.46,0.71,57.79%,14.38%,-3.17%,1.25B,0.55,26.05%,0.94%,1.49,-9.32%,33.70B,2.45,22.01%,7.30%,74.48M,5.40%,12.60,14.22,21.01%,17.88%,62.36 -50.53%,-25.77%,2.17,-,46.40% 59.92%,8.54%,19.48 58.37%,26.48%,-,16.55,61.71% 45.76%,8.39%,13.58%,8.89%,752.68%,-,0.78,1.94%,4.48%,3.71,1073.00%,-,1.29,56.58%,3.70%,41.77,2.90,- -,2.66,314.07%,-19.53%,1.91,35.87,0.00%,1.21,122.68%,-4.83%,1.22,30.46,6238,0.93,May 05 AMC,-13.69%,50.06M,30.85,"Mar 29, 2007",Yes / Yes,36.08% -17.31%,"

","61,769,868",1.28%,SMCI,2026-06-16,SP500_FUNDAMENTALS
Synchrony Financial,Financial,Credit Services,USA,Large,S&P 500,7.72,9.66,0.52%,337.00M,5.75%,25.10B,7.12,10.48,-25.99%,334.64M,4.70%,22.19B,0.89,2.10,107.18%,6.86%,16.54%,3.52B,1.32,0.10%,-3.39%,6.06,-12.90%,18.98B,1.65,12.87%,2.96%,22.94M,-10.57%,45.27,1.22,7.96%,21.78%,88.77 -15.95%,24.68%,61.12,2.55,14.68% 32.48%,12.48%,59.46 25.48%,123.12%,1.29 (1.72%),2.03,13.15% 8.31%,81.03%,3.72%,2.82%,49.07%,1.20 (1.61%),1.17,32.55%,28.89%,2.18,181.55%,"May 05, 2026",5.08,-3.18%,18.53%,58.96,1.92,8.51% 5.50%,5.08,19.88%,4.49%,1.32,89.04,12.40%,1.00,-2.87%,2.10%,0.83,73.36,20000,0.75,Apr 21 BMO,0.49%,3.79M,74.61,"Jul 31, 2014",Yes / Yes,3.23% -2.28%,"

","3,146,559",1.70%,SYF,2026-06-16,SP500_FUNDAMENTALS
Synopsys Inc,Technology,Software - Infrastructure,USA,Large,"NDX, S&P 500",105.12,4.32,4.68%,191.44M,-4.03%,87.00B,26.28,17.29,-0.08%,182.53M,-10.91%,95.36B,1.58,3.67,85.81%,3.09%,6.69%,773.27M,10.03,14.52%,-0.70%,3.08,-4.79%,8.67B,2.85,16.92%,2.19%,5.64M,-3.27%,159.20,34.97,16.67%,3.83%,651.73 -30.28%,-5.11%,12.99,33.03,8.63% 13.58%,1.88%,376.18 20.79%,1.79%,-,36.97,11.62% 13.86%,64.88%,4.52%,4.29%,72.05%,-,10.99,-69.00%,12.02%,19.59,764.99%,-,1.31,39.60%,8.91%,39.06,1.78,- -,1.43,-96.02%,-6.88%,1.22,566.70,0.00%,0.36,41.92%,-4.55%,1.29,453.89,28000,0.35,May 27 AMC,-1.58%,1.83M,454.38,"Feb 26, 1992",Yes / Yes,6.21% 1.12%,"

","2,359,328",0.11%,SNPS,2026-06-16,SP500_FUNDAMENTALS
Sysco Corp,Consumer Defensive,Food Distribution,USA,Large,S&P 500,22.10,3.61,0.20%,478.18M,4.20%,38.11B,16.10,4.95,0.52%,477.23M,9.09%,51.59B,2.69,1.51,88.50%,3.38%,-5.71%,1.74B,0.46,2.84%,-2.04%,3.47,7.36%,83.57B,16.59,7.91%,6.39%,16.15M,8.14%,4.80,20.06,5.99%,82.29%,91.85 -13.23%,7.27%,3.97,20.93,12.18% 54.79%,10.62%,68.19 16.86%,8.57%,2.15 (2.70%),11.30,5.84% 9.00%,18.41%,2.01%,2.17%,0.59%,2.16 (2.71%),0.62,-6.81%,4.13%,1.63,63.77%,"Jul 02, 2026",0.80,3.44%,2.08%,65.90,2.15,2.90% 3.53%,1.33,-13.78%,4.54%,0.65,87.07,55.47%,6.70,4.70%,6.41%,0.98,79.19,75000,6.11,Apr 28 BMO,1.70%,4.66M,79.69,"Feb 26, 1971",Yes / Yes,-0.50% -0.19%,"

","4,565,254",0.63%,SYY,2026-06-16,SP500_FUNDAMENTALS
T. Rowe Price Group Inc,Financial,Asset Management,USA,Large,S&P 500,11.64,9.33,1.87%,214.88M,3.00%,23.27B,11.34,9.57,-0.07%,210.25M,6.05%,21.10B,-,2.30,89.05%,12.43%,24.30%,2.04B,3.14,-2.37%,1.11%,11.49,3.48%,7.41B,2.17,0.89%,14.40%,26.14M,6.09%,50.16,6.24,-1.21%,19.31%,118.22 -8.13%,18.60%,17.41,8.63,11.32% -1.52%,18.19%,85.22 27.45%,-5.30%,5.18 (4.77%),6.88,4.08% 3.34%,79.28%,2.53%,2.02%,-43.51%,5.14 (4.73%),2.85,5.77%,35.84%,2.34,54.13%,"Jun 15, 2026",3.02,4.23%,27.59%,66.42,3.60,1.91% 7.13%,3.02,3.92%,3.58%,1.51,95.83,54.95%,0.04,5.28%,7.06%,0.88,109.64,7773,0.04,Apr 30 BMO,7.55%,2.27M,108.61,"Apr 02, 1986",Yes / Yes,8.26% 0.12%,"

","2,012,597",-0.94%,TROW,2026-06-16,SP500_FUNDAMENTALS
T-Mobile US Inc,Communication Services,Telecom Services,USA,Mega,"NDX, S&P 500",20.09,9.40,55.10%,1.09B,5.85%,204.39B,13.92,13.57,-0.12%,485.95M,0.36%,321.78B,0.70,2.59,41.38%,4.10%,-12.08%,10.54B,2.26,7.41%,0.31%,3.51,-3.31%,90.53B,3.67,30.00%,4.91%,19.95M,-6.98%,51.46,53.49,19.91%,18.02%,261.56 -27.79%,-17.17%,3.53,13.08,67.63% 29.65%,6.20%,174.02 8.53%,42.26%,4.15 (2.20%),9.70,3.53% 5.24%,46.65%,2.95%,2.65%,29.64%,3.94 (2.09%),3.55,-8.46%,21.03%,5.17,354.18%,"May 29, 2026",0.97,9.48%,11.65%,52.05,1.43,- -,1.09,-11.93%,1.15%,0.30,259.09,37.66%,2.17,10.63%,-0.97%,0.91,189.10,75000,2.04,Apr 28 AMC,-9.26%,5.68M,188.86,"Apr 19, 2007",Yes / Yes,12.95% 0.55%,"

","5,283,035",-0.13%,TMUS,2026-06-16,SP500_FUNDAMENTALS
Take-Two Interactive Software Inc,Communication Services,Electronic Gaming & Multimedia,USA,Large,"NDX, S&P 500",-,-1.61,7.30%,185.40M,1.73%,40.15B,21.57,10.02,-4.68%,172.12M,-10.80%,41.10B,0.57,0.33,84.56%,4.50%,4.11%,-298.20M,6.03,63.97%,-2.60%,3.78,-10.80%,6.66B,11.42,49.12%,-3.21%,7.75M,-15.55%,18.94,20.05,37.94%,-10.56%,264.79 -18.34%,-6.08%,10.79,86.99,38.68% -,-4.68%,187.63 15.24%,57.60%,-,34.39,7.56% 14.56%,54.24%,2.73%,3.48%,21.07%,-,6.17,93.64%,-1.65%,7.23,476.46%,-,1.24,18.16%,-4.48%,46.77,1.28,- -,1.24,98.48%,-2.49%,0.99,281.52,-,0.84,6.15%,-0.75%,0.79,211.75,12909,0.81,May 21 AMC,-6.37%,2.05M,216.23,"Apr 15, 1997",Yes / Yes,41.88% 2.16%,"

","1,631,649",2.12%,TTWO,2026-06-16,SP500_FUNDAMENTALS
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,S&P 500,48.51,3.11,0.50%,202.30M,7.16%,30.51B,19.39,7.79,-17.43%,201.03M,15.93%,33.36B,1.01,1.25,97.46%,7.74%,6.50%,662.80M,3.89,36.76%,-1.02%,7.01,22.27%,7.85B,44.76,11.65%,9.62%,15.56M,18.17%,3.37,28.55,19.26%,60.91%,161.97 -6.78%,91.34%,5.29,17.38,-36.20% -,15.43%,78.59 92.12%,247.58%,1.58 (1.04%),16.60,1.60% 7.16%,72.49%,3.61%,3.43%,246.70%,1.60 (1.06%),4.25,-15.62%,22.19%,5.35,294.02%,"Jun 05, 2026",1.27,14.13%,8.44%,62.90,1.92,11.87% 6.75%,1.84,73.66%,7.26%,1.44,170.12,170.03%,5.75,21.20%,5.96%,1.61,147.42,19000,5.29,May 07 BMO,16.75%,2.22M,150.99,"Oct 05, 2000",Yes / Yes,27.63% 7.54%,"

","3,558,686",2.42%,TPR,2026-06-16,SP500_FUNDAMENTALS
Targa Resources Corp,Energy,Oil & Gas Midstream,USA,Large,S&P 500,26.72,9.82,1.57%,214.73M,-0.68%,56.31B,21.40,12.26,-3.40%,211.27M,-1.93%,75.37B,1.15,2.74,95.50%,2.16%,9.69%,2.12B,3.38,26.79%,0.46%,3.58,41.24%,16.67B,17.96,13.20%,8.49%,4.56M,42.18%,14.61,280.56,18.61%,75.87%,280.00 -6.31%,50.07%,0.94,215.00,29.82% -,9.83%,144.14 82.00%,264.80%,4.93 (1.88%),14.12,-7.45% 15.75%,24.75%,2.88%,2.53%,449.96%,4.25 (1.62%),4.52,80.28%,22.59%,7.37,543.28%,"Apr 30, 2026",0.62,-1.23%,12.71%,49.30,1.50,38.88% 25.39%,0.72,143.55%,-1.77%,0.71,283.90,44.17%,6.10,-10.60%,2.64%,0.99,272.60,3570,5.88,May 07 BMO,27.64%,1.28M,262.33,"Dec 07, 2010",Yes / Yes,-10.32% -12.44%,"

","1,261,692",-3.77%,TRGP,2026-06-16,SP500_FUNDAMENTALS
TE Connectivity plc,Technology,Electronic Components,Ireland,Large,S&P 500,22.08,9.79,0.13%,292.14M,5.12%,63.09B,17.13,12.62,-23.31%,291.53M,4.57%,67.78B,1.02,2.84,94.87%,2.48%,6.24%,2.91B,3.37,28.14%,1.64%,2.80,-11.52%,18.70B,4.77,12.41%,11.79%,7.22M,-5.00%,45.30,56.84,16.75%,22.97%,252.56 -14.42%,32.91%,3.80,18.61,-6.23% -,15.47%,162.17 33.28%,61.99%,2.94 (1.36%),13.98,1.97% 7.24%,36.62%,4.20%,3.38%,58.17%,2.91 (1.35%),3.63,114.94%,20.79%,8.14,259.39%,"Aug 21, 2026",1.20,16.66%,15.54%,54.75,1.73,8.66% 7.67%,1.89,6593.53%,3.55%,1.16,269.28,44.15%,0.43,14.51%,0.71%,0.82,210.38,93000,0.42,Apr 22 BMO,-2.42%,2.58M,216.14,"Jun 14, 2007",Yes / Yes,1.30% -0.04%,"

","2,148,863",2.74%,TEL,2026-06-16,SP500_FUNDAMENTALS
